ClusterNo,raw_doc
32,향 이 독특해서.
32,맛 이 독특해서.
32,향 이 아주 독특하며 부드럽 게 넘어감.
32,맛 이 독특하고 맛있다.
32,독특한 향 이 좋 아서.
32,맛 이 풍부 독특한 향 이 있 음.
32,맥주 의 맛 이나 향 이 독특함.
32,맥주 에 독특한 맛 이 남.
32,맛 이 독특하다.
32,"향 이 독특하고 , 맛 이 깔끔하다."
32,맛 이 독특하고 부담 스럽지 않다.
32,향 이 깊고 진한 맛 이 나고 끝 맛 이 독특함.
32,호가든 만의 독특한 맛 과 향 이 좋 다.
32,그냥 뭔가 독특하다.
32,맛 이 독특한 데 약간 새콤 하면 서 시원함 이 좋 다.
32,과일 향 나 는 독특하고 부드러운 맛.
32,"독특한 오렌지 향 , 부드러움."
32,맛 이 독특하다.
32,다른 맥주 와 다르 게 과일 향 이 나 는 독특한 맛 이 있어 서.
32,맥주 맛 이 독특하다.
32,독특한 맛 과 고소한 향 때문 에.
32,향 과 맛 이 독특하고 부드러워 서 타 맥주 와 차별 화 된 느낌 이 있 습니다.
32,맛 이 독특하다.
32,독특한 맛 이 좋 음.
32,"맛 이 좋 아서 , 다른 맥주 와 다른 독특한 맛 때문."
32,맛 이 독특해서.
32,호가든 만의 독특한 맛 이 있어 좋 다.
32,호가든 은 맥주 의 부드러움 과 깊은 독특한 향 이 좋 다.
32,"독특한 맛 , 질리 지 않는 맛."
32,맥주 맛 이 좋 고 독특해서.
32,맥주 맛 이 독특하 면서도 향 이 좋 아서.
32,맛 이 독특해서.
32,맛 이 독특하고 부드러움.
32,독특한 맛.
32,맛 이 진하고 독특한 맛 이 있다 목 넘김 이 부드럽 다.
32,호가든 만의 독특한 향 을 좋아합 니다.
32,맛 이 독특하고 좋 음.
33,고급스러운 이미지.
33,고급스러운 이미지.
33,맛 이 부드럽 고 고급스러 움.
33,맛 이 괜찮 고 고급스러운 느낌 이다.
33,가격 대 에 비해 고급스럽 다.
33,고급스럽 다.
33,고급스러 움 맛 의 질.
33,고급스러 움.
33,맛있다 고급스럽 다.
33,부드럽 고 고급스러운 이미지.
33,고급스러워 보임.
33,맛있고 고급스러 움.
33,고급스러 움.
33,너무 고급스럽 다.
33,맛 이 풍부하고 고급스러운 느낌 이어서.
33,고급 맥주 의 기분.
33,"고급스럽 고 , 맛 이 있다."
33,고급스럽 고 목 넘김 이 좋 다.
33,고급.
33,고급스럽 고 신선하다.
33,맛 이 좋 고 고급스러운 이미지.
33,고급스러 움.
33,왠지 고급스러 움.
33,고급스럽 다.
33,맛 이 부드럽 고 고급스러 움.
33,고급스러운 이미지.
33,고급스럽 다.
33,맛 도 좋 고 고급스러워 서.
33,진하고 고급 맥주 느낌.
33,고급스러 움 ?.
33,고급스러워 서.
33,맛 이 좋 고 고급스러워 서.
33,부드럽 고 고급스러운 느낌.
33,상표 자체 가 고급 적 으로 보인 다 그래서 술맛 도 고급스러 울 것 같다.
33,가장 맛있고 고급스러 우 니까.
33,고급스러워 보인 다.
33,고급스러워 보 여서.
33,이쁘 다 고급스럽 다.
33,무언가 고급스러운 느낌 이 들어서.
33,블랙 라벨로 고급스러 우 며 맛 또한 고급스럽 다.
33,맛 이 깔끔하다 고급스럽 다.
33,마실 때 부드럽 고 고급스럽 다.
33,고급스러워 보 여서.
33,고급스러 움.
33,고급스러워 보인 다.
33,고급스럽 다.
33,고급스러워 보임.
33,고급스러워 보입니 다.
33,고급 적 으로 느껴져 서.
33,고급스럽 고 깔끔한 디자인.
33,고급스러 움 부드러움.
33,고급스러 움.
33,고급스러 움.
33,고급스러운 느낌 이라서.
33,"목 넘김 이 부드럽 고 , 고급스러 움."
34,맛 과 저렴 한 가격 과 고급스러운 디자인.
34,맛 이 깔끔하고 시원함 유명하고 외국 맥주 보다 가격 이 저렴 하다.
34,맛 이 좋 고 저렴.
34,맛있고 저렴 해서.
34,가격 이 저렴 하고 맛 이 깔 끔.
34,맛 이 깔끔하다 내 입맛 에 맞다 가격 저렴 하다.
34,저렴 하면 서 맛 이 깔끔하다.
34,국산 맥주 중 에 맛 이 가장 좋 은 거 같다 저렴 한 가격 에 맛 도 좋 다.
34,맛 이 좋 고 가격 도 저렴 하다.
34,맛있고 가격 이 저렴 하다.
34,가격 이 저렴 하고 맛 이 좋 아서.
34,국산 맥주 라서 가격 도 저렴 하고 맛 도 괜찮 아서.
34,깔끔한 맛 저렴 한 가격.
34,저렴 하고 가격 대비 맛 이 좋 음.
34,저렴 한 가격 에다 맛 이 좋 다.
34,저렴 하고 거품 이 맛 이 좋 다.
34,맛 이 좋 고 부드럽 다 대중 적 이다 가격 도 저렴 하다.
34,맛 이 좋 으면서 가격 이 저렴 하다.
34,깔끔한 뒷맛 저렴 한 가격.
34,가격 도 저렴 하고 맛 이 좋 다.
34,저렴 해서.
34,가격 이 저렴 하고 구입 하기 쉬워 서.
34,깔끔하고 저렴 해서.
34,부드러운 맛 과 향 저렴 한 가격.
34,가격 이 저렴 해서.
34,하이트 보다 끝 맛 이 좋 고 가격 이 저렴 하다.
34,저렴 한 가격 접하기 쉽 고 맥주 맛 도 깔끔하다.
34,쉽 게 접할 수 있고 저렴 한 가격.
34,"맛 , 가격."
34,저렴 하다.
34,가격 도 저렴 하고 맛 도 나쁘 지 않다.
34,가격 도 저렴 한 편이 고 마시 고 나서 끝 맛 이 깔끔해서.
34,대중 적 이고 저렴 한 가격.
34,저렴 한 가격.
34,맛있고 가격 이 저렴 한 라거 라서.
34,저렴 하고 맥주 맛 이 좋 아서.
34,저렴 한 가격 대비 맛남.
34,가격 도 저렴 하고 맛있다.
34,저렴 하다 가격 대비 맛 이 좋 다.
34,저렴 하고 시원함.
34,라거 맥주 를 좋아하고 맛 도 좋 은 편 에 가격 도 저렴 하다.
34,가격 이 저렴 하고 목 넘김 이 부드러워 서.
34,부드럽 고 가벼운 느낌 과 저렴 한 가격 익숙함.
34,가격.
34,자주 먹는 거 라서 가격 도 저렴 하고.
34,가격 이 저렴 하면 서도 부드러운 맥주 라서 좋아합 니다.
34,가격 도 저렴 하게 즐길 수 있고 맛 이 풍부하다.
34,목 넘김 이 부드럽 고 가격 이 저렴 함.
34,뒷맛 이 가장 깔끔한 느낌 과 저렴 한 가격.
34,가격 대비 저렴 하기 때문 에.
34,저렴 하면 서도 맛있다.
34,가격 이 저렴 하고 쉽 게 구할 수 있어 서.
34,가격 이 저렴 하고 가격 대비 최고 의 맛 이라 생각한 다.
34,맛 이 가장 무난 하고 가격 도 저렴 한 편이 라서 요.
34,"가격 이 저렴 하고 , 어디 서나 구매 하기 쉽 다 깔끔하다."
34,병 맥주 가격 이 저렴 하고 입맛 에도 맞아 서.
34,부드럽 고 저렴 하다.
34,가격 도 저렴 하면 서 목 넘김 부터 시원하고 맛 도 많이 쓰 지 않고 좋 다.
34,가격 이 저렴 해서.
34,맛 이 좋 고 가격 이 저렴 하다.
34,맥주 맛 이 깊고 풍부하다 또한 가격 도 저렴 하다.
34,가격 도 저렴 하고 입 에 맞기 때문 에.
34,저렴 해서.
34,맛 도 좋 고 저렴.
34,수입 맥주 종류 중 에 가장 가격 도 저렴 하고 저렴 한 가격 에 비해 맛 도 훌륭합 니다.
34,저렴 한 가격 에 비해서 맛 이 좋 기 때문 에.
34,가격 저렴 하고 톡 쏘는 맛 이 좋 음.
34,저렴 한 가격 에 깊은 맛.
34,가격 이 저렴 해서.
34,부드럽 고 저렴 함.
34,"깔끔한 맛 , 저렴 한 가격."
35,익숙해서.
35,익숙해서.
35,맛 이 깔끔하고 입맛 에 잘 맞는 다.
35,입 에 가장 잘 맞는 다.
35,내 입맛 에 잘 맞아 서.
35,익숙해서.
35,"산 뜻하고 깔 끔 , 시원해서 입맛 에 맞는 다."
35,맛 이 깔끔하고 좋 음 가장 구입 하기 쉬움 입맛 에 맞 음.
35,입맛 에 잘 맞아 서.
35,맛 이 나 에게 맞는 다.
35,카스 가 그냥 내 입맛 에 맞아 서.
35,입맛 에 익숙해져 있 음.
35,가장 입맛 에 맞다.
35,입맛 에 가장 맞 음.
35,익숙해서.
35,익숙해서.
35,맛 이 좋 아요 입맛 에 가장 맞고 깔끔합 니다.
35,익숙해서.
35,다른 맥주 들 보다 톡 쏘는 맛 이 내 입맛 에 맞아 서.
35,맛 이 깔끔하고 목 넘김 이 좋 아 입맛 에 맞고 좋아하는 브랜드 입니 다.
35,"맛 이 입맛 에 맞고 , 시원함 이 좋 다."
35,익숙해서.
35,가장 자주 마셨 고 입맛 에 맞다.
35,나 의 입맛 과 가장 잘 맞아 서.
35,가장 입맛 에 잘 맞다.
35,익숙함.
35,익숙함.
35,제 입맛 에 제일 잘 맞 습니다.
35,"맥주 맛 이 입맛 에 맞고 , 목 넘김 이 부드러움."
35,입맛 에 잘 맞아 서.
35,가장 입맛 에 맞고 가격 도 적당.
35,맛 이 부드럽 고 나 의 입맛 에 잘 맞다.
35,내 입맛 에 가장 맞는 것 같 음.
35,다른 맥주 보다 입맛 에 맞다 고소함.
35,맛 이 쌉싸름 하고 가볍 지 않은 맛 이 입맛 에 맞아 서.
35,깔끔함 입맛 에 맞아 서.
35,가장 내 입맛 에 맞고 목 넘김 이 좋 아서.
35,제일 입맛 에 맞아 서.
35,내 입맛 에 가장 맞는 맥주 청량감 이 좋 다.
35,입맛 에 제일 잘 맞 음.
35,입맛 에 맞아 서 가장 많이 마셔 왔 던 상표 이기 때문 이다.
35,맛 이 나 에게 맞다.
35,내 입맛 에 잘 맞 음.
35,개인 적 으로 입맛 에 맞다.
35,입맛 에 가장 맞 음 깔 끔.
35,칼로리 가 낮고 입맛 에 잘 맞는 다.
35,익숙한 맛 이라서.
35,나 에게 맞아 서.
35,마셔 봤 는데 맛 이 입맛 에 잘 맞았 다.
35,"맛있어 요 탄산 도 적당하고 , 내 입맛 에 맞 음."
35,다른 맥주 에 비해 입맛 에 잘 맞다.
35,입맛 에 맞기 때문 에.
35,내 입맛 에 잘 맞는 것 같다.
35,나 에게 잘 맞 음 잘 넘어감 목 넘김 이 좋 음.
35,맛 이 익숙하다.
35,나 에게 입맛 이 맞는 거 같다.
35,그냥 내 입맛 에 제일 잘 맞아 서.
35,입맛 에 가장 잘 맞 음.
35,맛 이 내 입맛 에 딱 맞 음.
35,호가든 맥주 맛 이 내 입맛 에 맞아 서.
35,익숙해서 요.
35,익숙하고 입맛 에 맞아 서.
35,내 입맛 에 가장 맛있었 다.
35,맛 이 나 에게 맞다.
35,맛 이 깔끔하고 가장 입맛 에 맞 음.
35,거품 이 부드럽 고 맛 이 전체 적 으로 가장 내 입맛 에 맞다.
35,내 입맛 에 가장 맞 음.
35,맛 이 가장 나 에게 맞아 서.
35,익숙하여 서.
35,맛 이 가장 저 에게 잘 맞 습니다.
35,맥주 맛 이 부드러 우 면서도 진함 입맛 에 맞 음.
35,가장 내 입맛 에 맞아 서.
35,입맛 에 가장 잘 맞아 서 좋아합 니다.
35,익숙해져 서.
35,내 입맛 에 제일 잘 맞다.
35,익숙하다.
35,익숙해서 ~.
35,입맛 이랑 가장 잘 맞아 서.
35,입맛 에 가장 맞아 서.
35,친숙 하고 입맛 에 맞아 서.
35,그냥 입맛 에 맞아 서.
35,목 넘김 이 가장 나 랑 잘 맞는 다.
35,입맛 에 잘 맞는 거 같다.
35,입맛 에 맞고 친숙하 다.
35,익숙해서.
35,내 입맛 에 딱 맞게 맛있어 서.
35,익숙해서.
35,부드럽 고 내 맥주 입맛 에 잘 맞다.
35,개인 의 입맛 차이 인데 내 입맛 에 맞아 서.
35,제 입맛 에 잘 맞는 것 같 습니다 깨끗 한 맛 입니 다.
35,입맛 에 맞아 서 좋아함.
35,깔끔하고 목 넘김 이 좋 고 입맛 에 맞는 거 잘 맞는 거 같다.
35,톡 쏘는 맛 이 내 입맛 에 맞다.
35,입맛 이 나 한테 맞 음 무난 한 맛.
35,대중 적 이고 입맛 에 맞아 서.
35,맛 이 내 입맛 에 잘 맞아 서 목 넘김 이 좋 다.
35,다른 맥주 보다 쓰 지 않고 입맛 에 맞다.
35,입맛 에 가장 잘 맞 습니다.
35,그냥 내 입맛 에 맞아 서.
35,목 넘김 이 좋 고 입맛 에 맞다.
35,맛 이 가장 내 입맛 에 맞는 다.
35,익숙해서.
35,찝 찝 한 맛 이 덜 하고 입맛 에 맞는 다.
35,입맛 에 딱 맞는 다.
35,내 개인 적 인 입맛 에 KGB 가 가장 잘 맞는 거 같다.
35,익숙하고 구하기 쉽 고 입맛 에 맞 음.
35,익숙해짐 ?.
35,쏘는 맛 이 강하고 입맛 에 맞아 서.
35,가장 대중 적 으로 많이 먹어 서 가장 입맛 에 맞다.
35,내 입맛 에 잘 맞는 다.
35,맛 이 익숙해서.
35,"맛 이 깔끔해서 , 개인 적 인 입맛 에 잘 맞 음."
35,여러 종류 의 맥주 중 에서 내 입맛 에 가장 맞 습니다 ~ 맛있어 요 ~.
35,맛있어 서 입맛 에 맞 음.
35,자주 먹어 서 익숙하고 입맛 에 맞아 서.
35,맥주 맛 이 부드럽 고 입맛 에 제일 잘 맞 음.
35,익숙함.
35,가장 입맛 에 맞아 서.
35,입맛 에 맞는 거 같아 서.
35,마이 내 입맛 에 맞고 깔끔하다.
35,익숙해서.
35,카스 가 내 입맛 에 맞아 서.
35,내 입맛 에 잘 맞고 맥주 이름 이 좋 다.
35,가장 입맛 에 맞아 서.
35,익숙하고 자주 먹어 서 입맛 에 맞 음.
35,익숙함.
35,맛있다 내 입맛 에 맞다.
35,맛 이 입맛 에 가장 맞다 담 백 한 맛.
36,카스 맥주 를 좋아해서.
36,맥주 가 맛있으 니깐 상표 를 좋아해 요.
36,맛있어 서 좋아한 다.
36,내 가 제일 좋아하는 맥주 라서.
36,쌉 쌀 하 면서 적당한 탄산 맛 이 내 가 좋아하는 맥주 맛.
36,내 가 좋아하는 맥주 라서.
36,맛 이 내 가 좋아하는 맛 이다.
36,제일 좋아하는 맥주 여서.
36,좋아하고 맛있 음.
36,좋아하는 맥주 맛 이다.
36,맥주 를 좋아함.
36,그 맥주 를 좋아해서.
36,상표 를 좋아한 다기 보다는 kgb 맥주 를 좋아하기 때문 에 상표 도 같이 좋아함.
36,KGB 맥주 를 좋아해서.
36,맥주 를 좋아하다 보니 상표 나 호가든 의 모든 디자인 을 좋아함.
36,맥주 상표 보다는 맛 이 있어 서 좋아함.
36,남편 이 그 맥주 를 좋아해서 나도 좋아하게 됨.
36,기네스 생맥주 를 좋아하는 데 기본 흑 맥주 를 좋아하고 생맥주 의 크림 과 맥주 맛 을 좋아한 다.
36,맥주 를 좋아하니 까.
36,맛 이 있어 서 좋아한 다.
36,진한 맥주 맛 을 좋아해서.
36,내 가 좋아하는 맥주 라서.
36,맥주 를 좋아해서.
36,호가든 특유 맛 을 좋아해서 좋아함.
36,맛 이 부드러워 서 좋아한 다.
36,맥주 맛 이 깔끔해서 좋아한 다.
36,가장 맛 이 깔끔하고 좋아하는 브랜드 라 좋아함.
36,맛있어 서 좋아한 다.
36,KGB 맥주 를 좋아해서.
36,맛있어 서 좋아해 요.
36,맛있어 서 좋아함 KGB 레몬 을 좋아합 니다.
36,KGB 의 레몬 맛 을 좋아함 맥주 의 향 을 좋아하지 않 음.
36,좋아하는 맛 이라서.
36,좋아하는 맥주 라서.
36,맛있어 서 좋아한 다.
36,맛 이 있어 서 좋아함.
36,맛 이 깔끔해서 좋아함.
36,일본 맥주 를 좋아하기 때문 이기도 하고 아사히 특유 의 맥주 맛 을 좋아합 니다.
36,맛 이 부드러워 서 좋아함.
36,다른 맥주 보다 맛 이 좋 음 예전 여자친구 가 좋아하던 맥주 라서 더 좋아합 니다.
36,좋아하고 잘 마시는 맥주 여서.
36,맛있어 서 좋아합 니다.
36,카스 맥주 를 좋아해서.
36,맥주 는 좋아하니 가.
36,다른 맥주 보다 넘김 이 부드러워 서 좋아합 니다.
36,이 맥주 를 좋아해서 이 상표 도 좋 다.
36,맛있어 서 좋아한 다.
36,맥주 상표 를 좋아하는 게 아니 고 맥주 맛 이 좋 다.
36,가장 좋아하는 맥주 이기 때문 에.
36,생맥주 의 부드러움 을 좋아합 니다.
36,좋아하는 맥주 라서 그냥 좋 다.
36,맛 을 좋아함.
36,기네스 맥주 를 좋아함 부드러운 맥주 를 좋아해서.
36,맥주 를 좋아해서.
36,좋아하는 맛 이다.
37,자주 먹어 서.
37,그냥 자주 마시 게 되어서.
37,자주 마셔 서.
37,자주 마심.
37,자주 먹어 서.
37,내 가 자주 마시는 맥주 여서.
37,친근하고 자주 마셔 서.
37,자주 마시 고 어디 에서 든 있기 때문 에.
37,자주 마시는 제품 이라서.
37,자주 먹어 서.
37,가장 좋아하고 자주 마시는 맥주.
37,자주 마셔 서 그냥 좋 다.
37,자주 먹어 서.
37,개인 적 으로 자주 마시기 때문 에.
37,그냥 자주 마시는 것이므 로.
37,자주 마시니 까.
37,자주 마시기 떄문 에.
37,가장 자주 마셔 서.
37,그냥 자주 보 이기도 하고 술집 에서 자주 마신 다.
37,흔히 마셔 서 자주 마심.
37,자주 먹어 서.
37,자주 마셔 서.
37,자주 마시는 맥주 이다.
37,자주 마셔 서.
37,자주 마시는 맥주.
37,자주 먹어 서.
37,자주 마셔 서.
37,자주 마시는 맥주 상표 고 눈 에 자주 띄 어서 익숙하다.
37,자주 마시는 거 라서.
37,자주 마시 고 맛 이 좋 다.
37,그냥 맛있어 요 가장 자주 마시 다 보니.
37,자주 마셔 서요.
37,자주 즐겨 마셔 서.
37,그냥 자주 마셔 서 맛있다.
37,맛 이 깔끔해서 외국 에서 자주 마셨 다.
37,자주 마시 던 맥주 라서.
37,가장 자주 마셔 서.
37,자주 마셔 서 친숙하 다.
37,맛 이 부드럽 고 목 넘김 이 좋 아서 자주 마셔 요 !.
37,자주 먹으 니까.
37,자주 먹는 다.
37,자주 마셔 서.
37,제일 자주 마신 다.
37,자주 마셔 서.
37,그냥 자주 마셔 서.
37,자주 마시는 제품.
37,자주 마셔 서.
37,자주 마시 다 보 니까.
37,자주 마시는 맥주 라 친근함 이.
37,자주 마셔 서.
38,시원한 느낌.
38,시원한 느낌.
38,부드러운 느낌 이다.
38,이 걸 마시 면 시원한 느낌 이 난 다.
38,시원한 느낌.
38,시원한 느낌 이 들 고 보면 마시 고 싶다.
38,시원한 느낌 이 들 고 제 가 즐겨 먹는 맥주 라서 ~.
38,맛 이나 느낌 이 시원한 느낌 이 난 다.
38,부드러운 느낌 이라서 요.
38,깔끔한 느낌.
38,"깔끔한 느낌 ,."
38,하이트 맥주 가 제일 시원한 느낌 이 들어서.
38,시원한 느낌.
38,시원한 느낌 과 마시 고 싶은 느낌 이 든 다.
38,시원한 느낌.
38,시원하다 는 느낌 이 든 다.
38,오랫동안 마셔 왔 고 제일 시원한 느낌 이 든 다.
38,시원한 느낌.
38,시원한 느낌.
38,마시는 느낌 이 좋 다.
38,"상표 가 느낌 있고 , 젊은 느낌 이 들어서 좋아한 다."
38,맛 의 느낌 이 좋 다.
38,시원한 느낌.
38,시원한 느낌.
38,시원한 느낌 이어서.
38,느낌 이 좋 다.
38,가벼운 느낌 이 들어 좋 다.
38,맛 이 깔끔하고 다른 제품 보다 시원한 느낌 이 든 다.
38,시원한 느낌 이 든 다.
38,느낌 이 좋 음.
38,시원한 느낌.
38,젊은 느낌 이 나고 시원할 것 같은 느낌 이 든 다.
38,시원한 느낌.
38,시원한 느낌.
38,깔끔한 느낌 이 들어서.
38,느낌 이 좋 음.
38,시원한 느낌.
38,시원한 느낌 이 좋 아요.
38,시원하고 깔끔한 느낌.
38,시원한 느낌 을 주어 서.
38,느낌 이 좋 다.
38,시원한 느낌.
38,시원한 느낌 이다.
38,시원한 느낌.
38,시원한 느낌 이라 좋 아요.
38,시원한 느낌.
38,시원한 느낌.
38,시원하고 깔끔한 느낌 이 드는 상표 입니 다.
39,깔끔한 맛 가벼 움.
39,대중 적 이고 가볍 다.
39,가벼운 맛.
39,깔끔하고 가벼운 느낌 이 좋 다.
39,가벼운 맥주 맛 이 좋 다.
39,가벼운 느낌.
39,가벼운 맥주 맛 이 좋 아서.
39,친근함 과 가벼 움.
39,가볍 게 즐길 수 있 음.
39,맛 이 가볍 고 산 뜻함.
