ClusterNo,rawdoc
40,맥주 특유의 풍미가 좋고 목넘김이 좋다.
40,탄산의 톡 쏘는 느낌이나 목넘김 및 맛이 좋음.
40,목 넘김이며 향 등이 좋다.
40,목넘김이 부드럽고 맛있다.
40,고소한 맛 때문.
40,맛이 깔끔하고 목넘김이 부드러워서 좋아한다.
40,목넘김과 탄산 맛이 좋음.
40,맛있어요 넘김이 부드러움.
40,밀맥주로 부드럽고 향이 좋아서 목넘김이 부드럽다.
40,거품이 부드러워 목넘김이 쉽다.
40,목넘김이 부드럽고 향이 좋은 것 같다.
40,부드러움 끝 맛의 고소함 목넘김.
40,맥주의 씁쓸한 맛이 좋고 목넘김이 부드럽다.
40,담백하고 고소한 맛이 좋다.
40,목넘김이 부드럽고 맛이 고소하다.
40,목넘김이 좋고 고소한 맛이 많이 난다.
40,깊고 고소한 흑맥주의 맛이 좋아서.
40,부드러운 목넘김과 고소함 맛과 계속 마셔 왔기 때문에.
40,맛있어서 부드럽고 진한 맛.
40,고소한 깊은 향과 맛.
40,맛이 진하고 부드러운 목넘김.
40,고소함.
40,마실 때 맛이 좋습니다.
40,고소한 맛이 나는 것 같고 시원하다.
40,부드럽고 고소하다.
40,목 넘김이 편하고 부드럽다.
40,목넘김이 부드럽게 느껴진다.
40,마셨을 때 시원함과 목넘김이 좋다 부드럽고 여성이 마시기에 좋다.
40,좋아서.
40,맛이 부드럽고 넘김이 좋음.
40,고소하고 향이 좋다.
40,목넘김이 다른 맥주보다 젤 좋아서.
40,고소한 맛.
40,향이 독하지 않고 부드러운 목넘김이 좋아서.
40,예전부터 마셔왔고 부드러워서 목넘김이 좋다.
40,고소하고 맛있다.
40,목넘김이 좋고 레몬을 넣어먹으면 향이 좋고 맛있다.
40,맛이 고소하고 깔끔하고 맛있다.
40,뒷맛이 깔끔하고 향이 좋고 목넘김도 부드럽다.
40,목넘김이 부드러워서 그리고 순해서.
40,목 넘길 때 톡 쏘는 맛.
40,목넘김이 좋고 맛이 풍부함.
40,다른 거보다 목넘김이 부드럽다.
40,부드러운 목넘김과 특유의 맛.
40,맛과 목넘김이 매우 부드럽다.
40,목넘김도 좋고 제일 맛있다.
40,목넘김이 좋고 부드러운 느낌이 있다.
40,목넘김이 좋다거품.
40,목넘김이 부드러워서 좋아한다.
40,거품이 부드럽고 고소한 맛이 최고.
40,고소하기 때문입니다.
40,목에 넘기는 청량감이 좋고 맛있음 디자인도 좋음.
40,목넘김이 좋고 맥주에서 나는 향이 좋습니다.
40,청량감이 좋고 목넘김이 부드럽다.
40,맥주 맛이 고소하고 풍미가 좋음.
40,첫 목넘김이 좋아서 좋아합니다.
40,목넘김이 좋고 그 특유의 향이 좋은 것 같습니다.
40,목넘김이 부드럽고 향이 깊다.
40,국산이고 맛이 맛있고 목넘김이 좋다.
40,삿포로 생맥주를 먹을 때 부드러운 거품과 부드러운 목넘김이 좋아서.
41,대중적이기 때문에.
41,깔끔한 맛 때문에.
41,진한 맛 때문에 좋아한다.
41,맛이 부담스럽지 않고 맛있기 때문에 .
41,맛있기 때문에.
41,그것은 하이트이기 때문이다.
41,저칼로리이기 때문.
41,깔끔하고 부드러운 맛 때문에 좋음.
41,진한 맛 때문에.
41,깔끔한 맛 때문.
41,광고 때문에.
41,청량감 때문에.
41,깔끔한 맛 때문에.
41,맛 때문에.
41,맛있기 때문에.
41,상표보다는 맛 때문에 좋아함.
41,맛 때문에.
41,쏘는 맛 때문.
41,부드러운 맛 때문에.
41,부드러운 맛 때문에.
41,맛 때문에.
41,진한 맛 때문에 좋아한다.
41,맛이 좋기 때문에.
41,부드러운 맛 때문에.
41,맥주 맛 때문에.
41,맛있기 때문이다.
41,맛이 있기 때문이지요.
41,청량감과 시원한 맛 때문에.
41,진한 맛 때문에.
41,광고 때문에.
41,깔끔하고 시원한 맛 때문에 좋아한다.
41,맥주 맛 때문임.
41,쌉싸름한 맛 때문에.
41,맛 때문.
41,맥주의 맛 때문.
41,맛 때문에.
41,맛 때문에.
41,부드러운 맛 때문에.
41,맥주가 맛있기 때문이다.
41,부드러운 맛 때문에.
41,레몬 맛을 좋아하기 때문.
41,깔끔한 맛 때문에.
41,맛이 있기 때문에.
41,부드러운 맛과 깔끔함 때문에.
41,시원하고 깔끔 한 맛 때문에.
41,부드러움 넘김 때문에.
41,깔끔한 맛 때문에.
41,맥주 맛이 좋기 때문에.
41,맛 때문에.
42,가장 접하기 쉽기 때문.
42,맛이 깔끔하고 주변에서 쉽게 접할 수 있고 가격 대비 싸다.
42,쉽게 접할 수 있음.
42,제일 접하기 쉽고 깔끔하다.
42,가장 많이 접할 수 있기떄문에.
42,맛이 깔끔하고 쉽게 접할 수 있다.
42,쉽게 찾을 수 있음.
42,그냥 잘 접할 수 있고 맛도 괜찮아서.
42,쉽게 먹을 수 있어서 좋아한다.
42,어디서든 쉽게 접할 수 있고 저렴하고 맛있다.
42,제일 쉽게 접할 수 있고 가격도 저렴하고 국산이고 톡 쏘는 맛이 좋다.
42,가장 쉽게 접할 수 있기에.
42,접하기 쉽고 맛이 좋다.
42,구매도 편리하고 쉽게 접할 수 있어서.
42,아무래도 광고에서 가장 많이 접하고 어느 술집에서나 가도 가장 쉽게 접할 수 있기 때문입니다.
42,접하기 쉽고 저렴하다.
42,접하기 쉬워서.
42,유명하고 접하기 쉬워서.
42,가장 쉽게 접할 수 있고 대부분 편하게 마시는 맥주.
42,시중에서 쉽게 접할 수 있어서.
42,어디서나 쉽게 접할 수 있어서 익숙해져서 좋아하는 것 같다.
42,어디서나 쉽게 구입할 수 있고 맛이 깔끔하다.
42,저렴하고 쉽게 접할 수 있는 맥주라서.
42,쉽게 접할 수 있어서.
42,맥주 먹을 때 거의 카스 먹어서 쉽게 접할 수 있어서.
42,쉽게 구매할 수 있다 접근성이 쉽다.
42,쉽게 구입할 수 있고 맛이 깔끔하다.
42,접하기가 쉬워.
42,무난하게 접할 수 있어서.
42,쉽게 구할 수 있어서.
42,쉽게 접할 수 있고 가장 보편적인 맛을 가지고 있다고 생각됨.
42,싼 가격에 많이 접할 수 있어서.
42,대중적이면서 쉽게 접할 수 있어서 그리고 가장 먼저 눈에 띄기 때문에.
42,자주 먹어서 쉽게 접할 수 있고.
42,그냥 쉽게 접할 수 있는 맥주라서.
42,일단 쉽게 접할 수 있다 칼로리가 적다 다른 맥주보다 넘김이 부드럽다.
42,제일 많이 접할 수 있고 가볍게 마실 수 있어서.
42,접하기 쉽고 무난한 맛.
42,가장 잘 접할 수 있어서.
42,제일 쉽게 접할 수 있어서.
42,쉽게 구할 수 있어서.
42,맛이 깔끔하고 아사히 생맥주 점이 많이 들어서 있어 쉽게 접할 수 있다.
42,흔히 접할 수 있어서 광고로도.
42,어딜 가나 있는 맥주라서 쉽게 접할 수 있어서.
42,쉽게 접할 수 있어서.
42,가장 쉽게 접할 수 있고 맜잇기 하여 좋아한다.
42,주변에서 쉽게 접할 수 있기에 익숙해져서.
42,가장 많이 접할 수 있고 친숙해서.
42,오래전부터 마셔왔던 거고 주변에서 쉽게 접할 수 있다.
42,가장 대중적이고 접하기 쉬워서.
42,쉽게 구입할 수 있어서.
42,일반적으로 쉽게 접할 수 있고 흔하며 가격이 저렴한 편이어서.
42,어디서나 쉽게 접할 수 있다.
42,쉽게 마실 수 있으니깐.
42,가장 많이 접할 수 있는 맥주이기 때문에.
43,칼로리가 적어서.
43,일반 맥주보다 알코올 도수가 낮고 칼로리도 낮다 또 목넘김도 나쁘지 않다.
43,칼로리가 적고 엄청 시원하다.
43,저칼로리에 맛도 좋다.
43,칼로리가 좀 낮아 보여서.
43,저칼로리.
43,칼로리가 적어서.
43,깔끔한 맛 낮은 칼로리.
43,일단 칼로리가 적어서 선호하는 편이다.
43,칼로리가 낮다는 인식 때문에.
43,칼로리가 적어서.
43,맛도 있고 칼로리가 적어서.
43,부드럽다 칼로리가 적은 것 같다.
43,맥주를 자주 마시니까 칼로리가 낮아서 부담이 없다 그러면서도 맛이 있으니까.
43,카스 맛 그대로인데 칼로리가 적어서.
43,깔끔하고 칼로리가 낮을 것 같은 느낌이 들어서.
43,아무래도 칼로리가 낮을 것 같아서.
43,칼로리가 적어서.
43,칼로리.
43,칼로리가 일반 맥주에 비해서 적다고 해서 좋아함.
43,칼로리가 낮아서.
43,칼로리가 낮고 맞이 깔끔하면서도 대중적이다 칼로리가 낮은데 비해서 맛있어서 좋다.
43,라이트라 칼로리가 낮을 거 같고 톡 쏘는 맛이 좋아서.
43,순하고 칼로리가 적게 나가서.
43,칼로리가 낮다고 광고해서.
43,칼로리가 낮아서 부담 없이 마실 수 있어서.
43,칼로리가 좀 낮은듯하고 뒷맛이 깔끔하다.
43,그냥 맥주보다 칼로리가 낮다고 해서.
43,다른 맥주보다 칼로리가 낮다고 해서.
43,칼로리가 적어서.
43,칼로리가 높지 않아서.
43,칼로리 적은 맥주여서.
43,친숙함 저칼로리.
43,맛있고 칼로리에 대한 부담이 적다.
43,칼로리가 적어서.
43,칼로리가 낮아서.
43,저칼로리 맥주라서.
43,칼로리가 적다고 해서.
43,칼로리가 좀 적어서.
43,시원한 느낌 저칼로리.
43,칼로리.
43,칼로리가 적게 나가서.
43,라이트이기 때문에 칼로리가 그만큼 낮을 것 같아서.
43,일단 칼로리가 낮으면서 맛도 나쁘지 않음.
43,낮은 칼로리 때문에 아무래도 더 많이 찾게 됨.
43,맛있고 칼로리가 적을 것 같아서 .
43,그중에 칼로리가 적음.
43,칼로리가 적고 젊은 사람들이 마시는 맥주 같은 느낌.
43,저칼로리.
43,낮은 칼로리 때문에.
43,칼로리가 작아서.
43,다른 맥주에 비해 저칼로리라고 해서.
43,칼로리도 낮고 목넘김도 부드러워서요.
43,맥주는 좋아하는데 다이어트 때문에 늘 고민하면서 먹는다 그나마 칼로리가 낮아서 변명하면서 마신다 이건 칼로리가 낮다 하면서.
43,칼로리가 낮아서 부담이 덜하다.
43,칼로리가 낮은 것 같고 맥주 맛이 산뜻해서.
43,칼로리가 적어서.
43,칼로리가 낮아서.
43,칼로리가 낮다 탄산음료처럼 가볍고 청량감이 있다.
43,칼로리가 적어서.
43,칼로리.
43,칼로리가 적어서.
43,시원하고 저 칼로리이므로.
43,칼로리가 낮은 것이 좋으며 시원한 분위기이다.
43,시원하고 왠지 칼로리가 낮을 것 같아서.
43,다른 맥주와는 다르게 칼로리가 33% 낮다고 하여.
43,일단 칼로리가 다른 술에 비해 적다.
43,칼로리가 적음.
43,깔끔한 맛 저칼로리.
43,맛이 좋고 칼로리도 낮다.
43,맛 칼로리.
43,그냥 칼로리가 낮다고 그래서.
43,순해서 칼로리도 카스 라이트는 낮아서.
43,칼로리가 적으면서도 맥주의 맛이 좋다.
43,저칼로리 깔끔한 맛.
43,맛이 깔끔하고 저칼로리임.
43,뒷맛이 깔끔하고 칼로리가 낮다.
43,맛이 부드럽고 칼로리 부담이 적다.
43,왠지 저칼로리라니까.
43,칼로리가 낮다 해서.
43,칼로리가 낮다는 광고 때문.
43,맥주의 칼로리가 부담스러워서 다른 맥주보다 칼로리가 적은 카스 라이트를 선호함.
43,칼로리가 부담되는데 저칼로리 맥주라서.
43,깔끔하고 칼로리가 낮다.
43,칼로리가 다른 맥주에 비해 적어서.
43,칼로리가 낮음  광고가 신선해서 기억에 남음  깔끔하고 시원한 느낌때문에.
43,칼로리가 낮아서 부담 없이 마실 수 있기 떄문.
43,탄산이 강하고 칼로리가 낮기 때문에.
43,맛이 좋고 무언가 칼로리도 낮다는 생각이 든다 시.
43,목넘김도 부드럽고 칼로리도 낮고 깔끔하다.
43,칼로리가 적어서 부담 없어서.
43,칼로리가 낮아서.
43,칼로리가 낮다.
43,톡 쏘는 느낌이 좋고 칼로리가 조금이나마 낮으며 맛이 있다.
43,맥주 맛이 싱겁지가 않고 칼로리도 적어서.
43,맛이 담백하다 칼로리가 적다.
43,저칼로리.
43,칼로리가 낮고 깔끔하고 담백한 맛.
43,맛도 괜찮고 칼로리가 낮은 점.
43,칼로리가 적다.
43,칼로리가 다른 맥주보다 낮아서.
43,저칼로리여서.
43,칼로리가 다른 거에 비해 낮고 낮은 칼로리에 비해 맥주의 시원한 맛이 맛있음.
43,그냥 저칼로리라고 하니까.
43,칼로리가 낮아서 청량감 때문.
43,칼로리가 다소 낮음.
43,칼로리가 다른 맥주보다 상대적으로 낮기 때문에.
43,뭔가 칼로리가 적은 거 같은 느낌 때문에.
43,일반 맥주보단 칼로리가 낮을 것 같아서.
44,제일 처음 마신 맥주라서.
44,맛이 제일 깔끔한 것 같다.
44,카스가 맛이 제일 깔끔하다.
44,제일 시원하다.
44,맥주의 맛이 제일 맛있음.
44,카스 맛이 제일 좋음.
44,제일 맛있다.
44,제일 깔끔한 맛인 것 같음.
44,맛이 제일 신선했다.
44,제일 맛있어서.
44,제일 맛있어요.
44,제일 맛있다.
44,먹어본 맥주 중에 제일 맛있다 내 입맛에.
44,제일 대중적이라서.
44,맥주 맛이 제일 괜찮음.
44,제일 맛있다.
44,맥주 맛이 제일 괜찮음.
44,맥주 맛이 제일 마음에 듦.
44,제일 무난하고 맛있어서.
44,카스가 맥주 중에 제일 맛있다.
44,내 입에 제일 맛있음.
44,제일 맛이 좋음.
44,사람들이 제일 많이 마시고 국내 맥주 중에서 맛이 제일 좋은 것 같다.
44,맛이 제일 생맥주 같다.
44,제일 잘 넘어가고 맛도 좋다.
44,맥주 맛이 제일 좋아서.
44,맛이 제일 좋아서.
44,맛이 좋고 흑맥주 중에서 제일 맛있다.
44,제일 목넘김이 좋고 톡 쏘는 맛이 좋고 내 입맛에 제일 맞다.
44,먹어본 중에 제일 맛있습니다.
44,제일 맛있는 것 같다.
44,맛이 제일 맛있다.
44,제일 맛있다.
44,제일 유명하고 맛있으니까요.
44,제일 맛있다.
44,가장 맛이 좋다 술은 맛이 제일 좋아야 하기 때문이다 그리고 깔끔하다.
44,제일 맛있기 때문이다.
44,맛 국내 맥주 중에 제일 맛있음.
44,시원하고 맛이 제일 좋아서.
44,맥주 맛이 제일 깔끔한듯합니다.
44,단 맛이 맛있어서.
44,맛이 제일 좋다.
44,맥주의 맛이 제일 좋습니다.
44,맛이 제일 좋아서.
44,생맥주를 마실 경우 거품이 제일 맛있고 부드러운 맥주다.
44,맛이 제일 좋아서.
44,국산 중에 맛이 제일 좋다.
44,맛이 있어서 제일.
44,맥주 중에 맛이 제일 좋다.
44,맛이 제일 좋아요.
44,제일 맛있어서.
44,시원한 맛이 제일 좋다.
44,제일 맛있다.
44,맛있는 맛.
44,제일 맛이 좋음.
44,내 입맛에 제일 맞는 맥주라 제일 많이 보게 되니 이 상표를 제일 좋아하는 거 같네요.
44,국산 맥주 중에서 제일 맛이 좋습니다.
44,이 중에서 제일 맛있다.
44,제일 보리 맛이 좋다.
44,제일 맛이 좋은 거 같아서.
44,맥주 중에 제일 맛있어서.
44,무엇보다도 맛이 제일 좋고 입에 맞기 때문.
44,맛이 제일 좋아서.
44,제일 맛있어요.
44,맥주 맛이 좋고 맥주 중에서 제일 괜찮다.
44,제일 맛있다.
44,국내 맥주 중 제일 맛이 좋다.
44,제일 맛있다.
45,커피 맛 같으면서 다른 것보다 맛있음.
45,고급스러워 보이는 것 같다.
45,익숙한 것 같아서.
45,목넘김이 부드럽고 거품이 풍성한 것 같고 순한 것 같아서.
45,주관적으로 생각했을 때 다른 맥주보다 더 맛이 좋은 것 같고 특히 젊은 층 사람들은 카스를 많이 마시는 것 같아서 더 자주 마시게 되는 것 같습니다.
45,다른 것에 비해 좀 연한 것 같고 그냥 더 맛있는 것 같다.
45,시원한 맛이 강한 것 같다.
45,다른 것보다 맛이 좋아서.
45,보리 맛이 진하게 느껴지는 것 같아서 좋다.
45,맥주를 마시고 싶게 하는 것 같아서.
45,보리 맛이 진하게 느껴지는 것 같다.
45,다른 맥주보다 깔끔하고 시원한 것 같다.
