clusterno,,docNo,raw_doc
12,115,7344,톡쏘는 맛이 좋다
12,116,9708,맛있따
12,117,4278,맛이 좋아서
12,118,6696_0,우선 맛이 좋다
12,119,2407_4,맛이 좋다
12,120,5746,맛
12,121,3520_1,맛이 좋다
12,122,6889_2,맛잇음
12,123,6319_0,맛이 좋다
12,124,2789,맛이좋다
12,125,7410,맛이 좋아서
12,126,4871_1,맛이 연하지 않다
12,127,4900,맛이 있어서
12,128,1750,맛잇다
12,129,5352_0,맛이 좋다
12,130,6894,맛이 좋음
12,131,4485_1,맛이 있다
12,132,9001,맛이 좋아서
12,133,6940_1,맛이 좋아서
12,134,1928,맛이 좋아서
12,135,4749,맛이 좋다
12,136,8421,맛이 있어서
12,137,4891_0,톡쏘는 맛이 있고
12,138,1764_1,깊은 맛이 좋다
12,139,5347_1,톡쏘는 맛이 좋아서
12,140,8542,맛이 좋다
12,141,1568,톡쏘는 맛이 좋음
12,142,2132_1,맛이 좋음
12,143,2154,톡쏘는맛
12,144,5805,맛이좋아서
12,145,782_0,맛이 좋고
12,146,5753_0,맛이있다
12,147,4038,맛이 좋아서
12,148,9932,맛이 좋아서
12,149,9272,맛이 좋아서
12,150,10211,깊은맛이있다
12,151,8153,맛이 좋다
12,152,1845_1,맛이 좋다
12,153,42,똑쏘는 맛
12,154,987,그냥 맛잇어서 좋습니다
12,155,4349_0,맛이 있고
12,156,8723,맛이 좋음
12,157,7918_1,내입 맛에 맞다
12,158,1362,톡쏘는 맛이 더있음
12,159,1220,톡쏘는맛
12,160,7368,맛이 좋아욤
12,161,8638_1,맛이 있어서
12,162,2100,톡쏘는 맛이 좋아서
12,163,8716,맛이 좋아서
12,164,6472,맛이 좋음
12,165,10316,맛이 좋다
12,166,751_1,맛도 더 좋고
12,167,10395,맛이있습니다
12,168,1937,톡쏘는 맛이 좋음
12,169,9607_1,맛잇다
12,170,6613,맛이잇어서
12,171,8664,맛이 좋아서
12,172,10031,맛이 연해서 
12,173,7347,맛이 달아서
12,174,6041,맛잇다
12,175,286_0,맛이 좋고
12,176,1619_0,맛이 내입에 맛고
12,177,2065,맛이 좋음
12,178,6048,맛이잇어서
12,179,1852_0,맛이 가장 좋고
12,180,3832,맛이 좋아서
12,181,8804_1,톡쏘는맛
12,182,5192,맛이좋아서
12,183,2949_0,맛은 같지만 열량이 낮다고
12,184,1544,씁슬한 맛이 좋다
12,185,8818,맛이 좋아서
12,186,9450,맛이 좋다
12,187,9496_0,맛 그리고
12,188,2049_1,맛이 있다
12,189,9152_0,맛이 맑고
12,190,586,맛이좋다
12,191,8989_1,쌉쌀한 맛이 좋아서
12,192,1059,맛
12,193,8469,맛이있다
12,194,7327_1,맛이 있다
12,195,10220_1,톡쏘는 맛이 좋다
12,196,4182,톡쏘는 맛
12,197,9399,맛
12,198,4603,톡 쏘는 맛
12,199,7251,맛이좋아서
12,200,1826_1,톡쏘는 맛이 좋아서
12,201,10253_1,맛이 좋다
12,202,1003_1,조금 쌉싸르한 맛이 좋다
12,203,9254,맛이 좋아서
12,204,3750_0,맛이 조금 깊다
12,205,5994_1,맛이 좋다
12,206,1800,맛이 좋아서
12,207,9157_1,맛이 깊고
12,208,4116,톡 쏘는 맛이 좋다
12,209,7330_2,맛도 좋고
12,210,6257,쌉싸래한 맛
12,211,196,쌉싸름한 맛이 좋다
12,212,5853,톡 쏘는 맛이 좋다
12,213,4103,맛이좋아서
12,214,6650_0,맛이 있고
12,215,3905,맛이좋음
12,216,2198_0,맛도 좋고
12,217,9505_0,맛이좋고
12,218,7895_1,맛이있다
12,219,5859_0,맛이 좋고
12,220,2270_0,맛이 좋아서이고
12,221,2005,톡쏘는 깊은 맛이 있다
12,222,7390_0,톡쏘는맛이 좋습니다
12,223,2323,맛이 좋다
12,224,9030,맛
12,225,732,맛이 좋음
12,226,2167,맛이좋다
12,227,1847,맛이좋아서
12,228,6614_1,맛이 더 좋다고
12,229,7949_0,맛이 좋고
12,230,3426,맛이 좋아서
12,231,983,맛이 좋음
12,232,2210_0,맛도 좋고
12,233,8853,가장 맛이 있다
12,234,6365,톡쏘우는맛이 좋아요
12,235,5922,맛이 있다
12,236,4717_2,포근한 맛이 남
12,237,5372_2,맛이 좋습니다
12,238,10087,맛이 좋아서
12,239,2001,맛이 좋아서
12,240,786_2,맛이 좋다
12,241,2703_3,맛도좋고
12,242,8051,맛이 좋다
12,243,6167_1,맛이 깊다
12,244,10201,맛이 있어요맛이
12,245,3585,쌉쌀한 홉의 맛이 좋음
12,246,6004_0,맛이 좋고
12,247,10066,맛이 좋아서
12,248,4113,맛잇다
12,249,2151_0,맛이 좋다
12,250,3098,맛이좋다
12,251,607_1,톡쏘는 맛이 좋아서
12,252,1786_1,톡쏘는 맛이 좋음
12,253,5803,톡 쏘는맛
12,254,5717,맛
12,255,8137,맛
12,256,5479,맛
12,257,4021,톡쏘는맛이좋다
12,258,8399,맛이 좋다
12,259,3530,맛이 좋아서
12,260,1551_1,맛이 깊다
12,261,4616,맛이좋음
13,0,7527,그냥 맛이 좋아서
13,1,7798,맛이좋아서
13,2,6629_0,맛을 좋아 합니다
13,3,6697_1,맛이있다
13,4,9417,톡쏘는맛이 좋아서
13,5,6842_1,맛도 좋고
13,6,1131_1,맛도 좋아서
13,7,3774_0,맛이 깊다
13,8,9768,맛의 깊이
13,9,2728,맛이조아서
13,10,2623_0,맛도 좋고
13,11,1473_1,똑쏘는 맛이 좋다
13,12,5286_1,톡쏘는 맛이 좋아서
13,13,3649,깊은 맛
13,14,3062,맛이 좋다
13,15,3335,맛이 좋아서
13,16,1869,맛이 좋아서
13,17,708_0,맛이 좋고
13,18,9630,맛
13,19,1226,톡쏘는맛
13,20,1957,톡쏘는맛
13,21,4220,톡쏘는 맛이 좋음
13,22,8036,맛있따
13,23,4107_1,맛이 좋아서
13,24,6986,톡쏘는 맛이 최고라서
13,25,6682,깊은맛이좋다
13,26,9513_1,그러면서도 맛이 있으니까
13,27,5355,맛이 좋다
13,28,6386_2,톡쏘는 맛이 좋다
13,29,928_1,맛이 좋아서
13,30,3575_1,맛이 있다
13,31,974,맛이 좋아서
13,32,9017_1,맛이 깊고
13,33,3481_0,맛이 좋아서 그리고
13,34,1195,맛
13,35,9536,쌉싸르한 맛이 좋아서
13,36,6884,맛이 좋다
13,37,7044,맛이 좋음
13,38,1684,맛이 찐해서
13,39,6666_0,맛이 일단 좋고
13,40,5115,맛
13,41,9869,달달함과 톡 쏘는맛 
13,42,1967_0,맛이 좋다
13,43,2136,맛
13,44,803,맛
13,45,739,맛잇다
13,46,9180,맛이좋다
13,47,6374,맛이 근사하다시웒다다
13,48,5634,맛
13,49,7658_0,맛이 좋고
13,50,2541,맛이 있다
13,51,9949_0,맛이 좋다
13,52,3684_1,맛이 너무 쎄지도 않고
13,53,2837_0,여러맛이 있고
13,54,7001,톡쏘는맛이좋다
13,55,4640,맛이 좋음
13,56,9661_1,톡쏘는 맛이 좋다
13,57,4274_1,맛도 좋으니까요
13,58,1707,맛이 좋다
13,59,5662,맛
13,60,6226,맛이 좋아서
13,61,3580,맛이 좋아
13,62,2744,맛이좋다
13,63,7587,맛
13,64,4794,맛이 좋아서
13,65,7448_1,맛이 좋다
13,66,3461,깊은맛이 좋아서
13,67,221,맛이 좋아서
13,68,6661,맛이 좋아서
13,69,5977_3,쇠맛이덜난다고
13,70,4285_1,너무 맹물맛도아니고
13,71,2032,톡쏘는 깊은맛
13,72,2723,맛이 좋아서
13,73,5866_0,맛이 좋고
13,74,1719,맛잇다
13,75,6799_0,톡 쏘는 맛이 좋다
13,76,8548,맛이좋아서
13,77,7573,맛이 좋음
13,78,10018_0,일단 맛이 좋습니다
13,79,2959,맛이좋다
13,80,4104_0,맛이 깊고
13,81,9260_1,맛도 좋다
13,82,3360_0,맛잇다
13,83,10015,맛이 좋아서
13,84,3252,깊은 맛
13,85,8783,맛
13,86,3024,맛이 좋음
13,87,1522,맛이좋다
13,88,282,맛이 좋아서
13,89,10396_2,맛이 좋아서
13,90,1492,맛이 내입에 맞다
13,91,3994_1,맛이 좋았습니다
13,92,7766,그냥맛이좋음
13,93,326_0,일단 맛이 깊고
13,94,9643_0,맛이 깊고
13,95,3787,좋은 맛
13,96,8270_1,맛도 좋고
13,97,3927_0,맛이 좋고
13,98,7925_0,맛이 좋고
13,99,8470,맛이 좋아서
13,100,2121,맛이 좋아서
13,101,6711,맛이 좋아서
13,102,4396,맛이좋다
13,103,245,맛이 달달하여서
13,104,6532_1,맛이 맑고
13,105,801,맛이 좋아서
13,106,8124,톡쏘는 맛이 있어서
13,107,6075_5,맛도 뒤쳐지지 않는다
13,108,4214,맛이 좋다
13,109,2047,맛이 좋아요
13,110,9802,맛이 좋다
13,111,9646,맛
13,112,1293,톡톡쏘는맛이 좋음
13,113,9943_0,맛이 좋고
13,114,8580,맛이좋다
13,115,8034_0,맛이 좋다
13,116,5753_1,깊은 맛이 있다
13,117,5332_1,맛이 좋다
13,118,6054,맛
13,119,10282,맛이 좋아서
13,120,4766,맛이 좋아서
13,121,7640,감칠 맛이 남
13,122,6693_0,맛도있고
13,123,961_0,맛도 있고
13,124,8736,맛이좋다
13,125,1756,맛이좋다
13,126,3093,맛이 있어서
13,127,6347,맛이 좋아서 
13,128,1975_0,맛이좋고
13,129,9559,맛이 좋아서
13,130,6647_1,맛이 씁지 않고
13,131,7420,맛이 좋아서
13,132,4442,맛이좋아서
13,133,2644,맛이 깊어서
13,134,1703_1,맛있따
13,135,6941_0,맛이 좋고
13,136,7862,맛이 좋다
13,137,7279,맛이 좋다
13,138,6840_0,맛이 정말 좋고
13,139,1530,맛이 좋아서
13,140,8372,맛이좋다
13,141,9401,맛이좋아서
13,142,3799_0,그냥 맛이 좋다
13,143,4814,맛이 좋아서
13,144,9908,맛이 좋아서
13,145,3634,맛이좋음
13,146,3763,맛
13,147,6689,맛
13,148,8790,맛이 좋음
13,149,8537,맛
13,150,9248,맛이 좋아서
13,151,5815_1,맛또한 밋밋하지않고
13,152,4848_1,깊은 쓴 맛
13,153,9341_0,맛이 좋다
13,154,8882_1,맛이좋다
13,155,8504,쓴 맛이 적다
13,156,835_0,맛이 쌉싸름하고
13,157,9193_0,맛이좋고
13,158,7077_1,맛잇다
13,159,4157,맛이 좋다
13,160,7619_0,일단 맛이 있고
13,161,9837_0,맛이 깊고
13,162,1094,맛이 좋아서
13,163,1642,맛이좋다
13,164,8337_0,일단 맛이 좋고
13,165,619_0,톡쏘는 맛이 좋고
13,166,49,맛잇어서
13,167,6575_1,맛도 좋아서요
13,168,8728,맛이있음
13,169,9944,맛
13,170,1060,맛이 좋다
13,171,3751,맛이 깊어서
13,172,488_4,맛이
13,173,1395,맛이 좋음
13,174,10244,맛이 가장 좋다
13,175,9285_0,깊은 맛이 나고
13,176,8840_0,맛이 가장 좋다
13,177,7521_2,맛이 있다
13,178,1863,톡 쏘는 맛이 좋다
13,179,1117,맛이 있어서
13,180,3921_1,맛이 좋다
13,181,2368_0,톡쏘는 맛이 좋고
13,182,2864,맛이좋다
13,183,3734,맛이 좋아서
13,184,3243,쏘는맛
13,185,2607,맛이 좋아서
13,186,2632,맛이 좋아서
13,187,3408_1,알싸한 맛이 좋음
13,188,9468,맛이 좋아서
13,189,2813_1,맛이 있다
13,190,5103,맛이좋다
13,191,2468,맛이좋음
13,192,6196,톡쏘는 맛이 좋아요
13,193,2802,맛이 좋아서 
13,194,2941,맛이있다
13,195,8287_1,톡쏘는 맛이 좋다
13,196,7894,맛이좋아서
13,197,953,맛이있어서
13,198,7592,맛이좋아서
13,199,9999,맛이 있어서
13,200,8929_0,맛이있고
13,201,6905_1,맛이 좋다
13,202,9465,평균적인 약점없는맛
13,203,3820_1,맛이 좋아서
13,204,7391,맛잇다
13,205,2715,맛이좋다
13,206,1934,맛
13,207,6946,쓴 맛이 오래 남는다
13,208,9203,맛
13,209,4959,맛이 아주 좋아서
13,210,2428,맛이 좋다
13,211,4267_1,맛도 좋다
13,212,3859,맛이 좋다
13,213,3078,맛
13,214,10138,새콤한 맛
13,215,67_1,맛이 깔끕하다
13,216,8241_1,톡쏘는 맛이 좋고
13,217,5297_0,맛이 깊고
13,218,2736,맛
13,219,5725_0,맛이 깊다
13,220,5474,맛이 좋아서
13,221,9364_1,맛이 좋음
13,222,8310,맛이 좋음
13,223,3855,맛이 좋다
13,224,5588,맛이 좋아서
13,225,9464_0,맛고
13,226,6880,맛이 좋아서
13,227,5716,목넘깅이나 맛이 가장 맛잇음
13,228,2836_1,다른 맛이 난다
13,229,4426,맛잇다
13,230,2663_1,톡쏘는 맛이 좋음
13,231,2364,맛잇다
13,232,4096,맛이 좋다
13,233,8849,맛
13,234,3159_2,맛이좋음
13,235,9886,맛이 좋아서
13,236,4491_0,맛이 좋다
13,237,6165,맛이 좋아서
13,238,1935,탁쏘는 맛
13,239,1370_1,맛이 좋다
13,240,7871,인지도 및 맛
13,241,6550_0,맛이 맹하지 않고
13,242,3536_0,맛이좋고
13,243,2354,맛이 좋아서
13,244,1014_0,톡쏘는 맛이 있다
13,245,3166,맛이 좋다
13,246,7769,맛이 좋다
13,247,605,맛이좋아서
13,248,2552,맛이있음
13,249,3135,맛
13,250,9076,맛이 좋아서
13,251,5274,맛잇어서
13,252,6796,맛이깊다
13,253,5388_0,맛이 좋고
13,254,8970,맛이 좋다
13,255,7602_1,맛도 좋음
13,256,2234_1,맛이좋다
13,257,6114,톡 쏘는 맛이 좋아서
13,258,1103,톡쏘는 맛이 좋아서
13,259,4306_1,깊은 맛
13,260,9637,맛이좋아서
13,261,2650,똑 쏘는 맛
13,262,4447_1,톡쏘는 맛도 있고
13,263,1645_1,맛도 있고
13,264,9998,맛이 좋아서
13,265,2236_0,맛이좋고
13,266,3531_0,맛이좋다
13,267,3739_0,톡 쏘는 맛보다
13,268,2237,맛이 좋아서
13,269,4141,맛이 좋아서
13,270,7462,맛
13,271,631,뒷 맛
13,272,6837_1,맛도 있고
14,0,1227,입맛에 가장 잘 맞습니다
14,1,1457,입맛에 맞는다
14,2,5527,입맛이랑 가장 잘 맞아서
14,3,4294_1,입맛에 맞다
14,4,532,입맛에 잘 맞아서
14,5,4427_1,입맛에 맞다
14,6,3388,입맛에 맞다
14,7,4565_1,입맛에 맞다
14,8,5313_2,입맛에 맞다
14,9,1277_0,입맛에 맞고
14,10,3026_0,입맛에 맞는다
14,11,3446,입맛에 맞는다
14,12,7199,가장 입맛에 맞다
14,13,5199,입맛에맞아서
14,14,4600,입맛에 맞아서
14,15,7490_1,입맛에맞다
14,16,1243,입맛에 맞는다
14,17,1926,입맛에가장맞음
14,18,10037,입맛에 맞음
14,19,6607,입맛에 맞다
14,20,5407_1,입맛에 딱 맞는다
14,21,6308_0,입맛에 맞고
14,22,5974_0,입맛에도 맞고
14,23,10193,입맛에 맞아서
14,24,3286_2,입맛에 맞음
14,25,8164,입맛이 맞아서
14,26,2507_1,입맛에 맞는다
14,27,5339,입맛에 맞아서
14,28,9275_1,제 입맛에 젤로 맞아요 톡쏘고
14,29,169_1,입맛에 맞다
14,30,7906_1,입맛에도 맞아서
14,31,4627_0,입맛에 맞는다
14,32,8414_1,입맛에 맞아서
14,33,2103,가장 입맛에 잘 맞다
14,34,604,입맛에 맞아서
14,35,6372_0,입맛에 맞고
14,36,6326_1,입맛에 잘 맞다
14,37,9754,입맛에 맞아서
14,38,4917_1,입맛에맞다
14,39,4475_0,입맛에 가장 잘 맞고
14,40,733_0,그냥 제 입맛에 잘 맞습니다
14,41,4519_1,입맛에 딱맞다
14,42,9186,입맛에 맞다
14,43,9211_1,자주 먹어서입맛에 맞음
14,44,8871_1,입맛에 맞아서
14,45,8345,입맛에 가장 맞아서
14,46,5522,입맛에 맞아서
14,47,893_1,가장 입맛에 맞음
14,48,9242,입맛에 맞아서
14,49,7930,입맛에 맞아서
14,50,8677,입맛에 맞다
14,51,958_1,입맛에 맞아서
14,52,7792,입맛에 맞다
14,53,5230_0,일단 입맛에 잘 맞다
14,54,8544_0,입맛에 맞고
14,55,873_0,입맛에 맞고
14,56,2717,그냥 입맛에 맞아서
14,57,5153,입맛에 맞아서
14,58,6731,입맛에 맞음
14,59,2875,입맛에 맞는다
14,60,6351,입맛에 딱맞는다
14,61,51_1,입맛에 잘맞는다
14,62,4727,입맛에 맞아서
14,63,3724_0,하이넥켄이 좀더 입맛에 좋고
14,64,3525_1,입맛에 맞아서
14,65,9236,입맛에맞아서
14,66,872_0,그냥 입맛에 맞음 그리고
14,67,462,입맛에 맞다
14,68,4154,입맛에 맞아서
14,69,8449_2,제 입맛에 딱 맞습니다
14,70,7466,입맛에 맞는다
14,71,7350_1,입맛에 딱 맞다
14,72,7090,입맛에 맞음
14,73,10139_1,입맛에 맞아서
14,74,2870,입맛에 맞아서
14,75,1336,입맛에 맞아서
14,76,8313_1,입맛에 맞아서
14,77,8334,입맛에 가장 잘 맞음
14,78,9159_0,제 입맛에 맞고
14,79,2343_2,입맛에 맞음
14,80,5450,남편이 먹기에 같이 먹다보니 입맛에 맞아서
14,81,3224_0,입맛이기도 하고
14,82,1197_0,입맛에 맞고
14,83,6123_1,입맛에 맞는다
14,84,10325,입맛에 잘 맞아서
14,85,2810,가장 입맛에 맞아서
14,86,3124_0,입맛에 맞고
14,87,3758_2,입맛에 맞아서
14,88,372_1,입맛에 맞아서
14,89,8342,입맛에 맞어서
14,90,2637,입맛에 맞아서
14,91,3635,입맛에 맞음
15,0,1588,익숙함
15,1,5011,익숙해서
15,2,4243_0,익숙하고
15,3,365_0,그냥 익숙하기도하고
15,4,2585_1,익숙해서 좋다
15,5,5285_1,익숙해져버렸다
15,6,10336_1,익숙해서
15,7,9855_0,익숙하고
15,8,10272_0,가장익숙하고
15,9,6825,익숙해서
15,10,99_0,익숙하고
15,11,4639_1,익숙하니까
15,12,428,그냥 익숙해서
15,13,52,익숙해서
15,14,6533,익숙하여서
15,15,6850_0,익숙하고
15,16,4699_1,익숙해서
15,17,3885,익숙해서
15,18,4992,익숙해서
15,19,6397_0,익숙하고
15,20,10025,익숙해서
15,21,7962_1,익숙하므로
15,22,783_1,그냥 익숙해서
15,23,8859_0,익숙하고
15,24,9987,익숙해서
15,25,7550,익숙하다
15,26,5643,익숙해서
15,27,8871_0,자주 먹어서 익숙하고
15,28,2120_0,자주 먹다보니 익숙해서 좋다
15,29,281_1,익숙하다
15,30,2911_0,익숙하기도 하고
15,31,770_0,익숙하기도 하고
15,32,8245,익숙함
15,33,1822,그냥 익숙해서
15,34,9945_3,보니 익숙해서
15,35,3286_0,익숙하고
15,36,3827,익숙함
15,37,3184_2,보니 익숙해져서
15,38,8394,익숙해서
15,39,7386,익숙해짐
15,40,4222_2,익숙하다
15,41,5894_0,많이 봐서 익숙해져있고
15,42,3496,익숙해서
15,43,5876_0,익숙하고
15,44,4774,익숙해서
15,45,6573_1,익숙해서
15,46,3366,익숙해서
15,47,4620_0,익숙하고
15,48,9913_0,어릴적부터 익숙했고
15,49,8893,익숙한 맥주라서
15,50,8757_1,익숙하다
15,51,8789,늘 먹어와서 익숙함
15,52,5774,익숙해져서
15,53,8701,익숙함
15,54,10163,많이 먹다보니 익숙하다
15,55,10141_2,그만큼익숙하고
15,56,9150,가장 익숙해서
15,57,7832_1,보니 익숙해졌다
15,58,372_0,익숙하고
15,59,845_2,익숙해서
15,60,2830_0,익숙하다
15,61,9211_0,익숙하고
15,62,5536,익숙해서요
16,0,7304,시원함 젊음
16,1,5318_1,시원하고
16,2,9230_0,시원하고
16,3,6359_2,시원하다
16,4,267_1,시원하다
16,5,543_1,시원하다
16,6,8028_1,시원하다
16,7,2105_1,시원하다
16,8,472_0,시원하고
16,9,5742_1,시원해서
16,10,6129_0,시원하고
16,11,6899,시원해서
16,12,5772_0,시원하고
16,13,8393_0,시원하고
16,14,9226_0,시원하고
16,15,5790_0,시원하고
16,16,8632,시원
16,17,2375_0,시원하고
16,18,4520_1,시원하다
16,19,4224_3,시원해서요
16,20,3360_1,시원하다
16,21,2058_0,시원하고
16,22,8188_0,시원하고
16,23,6111_2,시원하다
16,24,4549_1,시원 하고
16,25,405_1,시원하다
16,26,7059_0,시원하고
16,27,3977,시원함
16,28,392_0,시원하고
16,29,3351,시원하다
16,30,2779,시원하다
16,31,6459,시원하다
16,32,5446_1,시원하다
16,33,4684,시원하다
16,34,7991_0,시원하고
16,35,7057,시원해서
16,36,6875,시원함
16,37,5386,시원함
16,38,6384_0,시원하고
16,39,8867_1,시원하고
16,40,4614_1,엄청 시원하다
16,41,7359_1,시원하고
16,42,1993_1,시원하고
16,43,8558,시원함
16,44,3742_0,시원하고
16,45,7468_0,시원하고
16,46,4225_1,시원하다
16,47,3476,시원함
16,48,5861_0,시원하고
16,49,5366_0,시원하고
16,50,6010_0,시원하고
16,51,9602,시원해서
16,52,7097_0,시원하고
16,53,7486_1,시원함
16,54,4200_0,시원하고
16,55,9850_1,시원해서 자주 찾게된다
16,56,8559_0,시원하고
16,57,2461_0,시원하고
16,58,1718_0,시원하고
16,59,4042,시원해서
16,60,6381_3,시원하다
16,61,6203_1,시원하다
16,62,8327,시원하다
16,63,6269_2,시원하다
16,64,10107_0,시원하다
16,65,7449_1,시원하고
16,66,1272_0,시원하고
16,67,64_0,시원하고
16,68,3123,시원하다
16,69,8955_1,시원하다
16,70,7745_1,시원함
16,71,2349_1,시원함
16,72,3991_0,시원하고
16,73,5939_1,시원함이 좋다
16,74,8576_0,시원하고
16,75,10204_0,cass 라는 글자가 시원하게 써져있어서 좋다
