ClusterNo,raw_doc
27,맛 이 시원 하 ㅁ.
27,맛 이 있 다.
27,맛 이 진하 다 시원 하 다.
27,"시원 하 고 , 맛 이 부드럽 다."
27,시원 하 ㄴ 맛.
27,맛 이 좋 고 부드럽 고 시원 하 ㅁ.
27,맛있 고 시원 하 다.
27,맛 이 시원 하 다.
27,시원 하 ㄴ 맛.
27,시원 하 ㄴ 맛.
27,맛 이 있 음.
27,맛 이 시원 하 다.
27,맛 이 시원 하 아서.
27,맛 이 있 다.
27,시원 하 고 맛있 다.
27,시원 하 ㄴ 맛 이 있 는 맥주 이 라고 나 하 ㄹ까요.
28,대중 적 이 라서.
28,가장 대중 적 이 어서.
28,맛 이 가장 좋 다.
28,대중 적.
28,대중 적 이 니까.
28,가장 맛 이 좋 아서.
28,대중 적 이 다.
28,대중 적 이 다.
28,가장 친숙 하 고 대중 적 이 다.
28,"가장 대중 적 이 고 , 맛 이 좋 다."
28,대중 적 이 어서.
28,맛 이 가장 좋 아서.
28,가장 대중 적 이 고 가장 익숙 하 ㄴ 맛 이 다.
28,가장 대중 적 이 고 입맛 에 맞 다.
28,대중 적 이 라서.
28,대중 적.
28,대중 적.
28,대중 적 이 고 맛 이 깔끔 하 아서.
28,맛 이 좋 다 대중 적 이 다.
28,대중 적.
28,대중 적 이 고 진하 ㄴ 맛 이 좋 아서.
28,가장 대중 적 이 다.
28,깔끔 하 ㄴ 맛 이 좋 고 대중 적 이 다.
28,대중 적 이 라.
28,맛 이 가장 좋 다.
28,대중 적 이 어서.
28,대중 적 이 라서.
28,가장 대중 적 이 ㅁ.
28,대중 적.
28,맛 이 가장 좋 다.
28,대중 적 이 라서.
28,대중 적 이 어서.
28,대중 성.
28,대중 적 이 다.
28,대중 적.
28,대중 적 이 다.
28,대중 적.
28,맛 이 가장 좋 음.
28,가장 대중 적 이 면서 시원 하 면 톡 쏘 는 맛 이 좋 다.
28,대중 적 이 다.
28,대중 적 이 다.
28,가장 대중 적 이 ㄴ 맥주 이 라서.
28,깔끔 하 ㄴ 맛 대중 적 이 다.
28,대중 적 이 어서.
28,맛 이 깔끔 하 고 대중 적 이 라서.
28,맛 이 가장 좋 음.
28,맛 이 가장 좋 다.
28,맛 이 가장 좋 음.
28,맛 이 가장 좋 음.
28,대중 적.
29,맥주 가 다른 맥주 들 에 비하 아 더 톡 쏘 는 맛 이 강하 아서.
29,톡 쏘 는 맛 이 시원 하 고 좋 다.
29,톡 쏘 는 시원 하 ㅁ.
29,톡 쏘 는 맛 이 좋 아서 선호.
29,"시원 하 고 톡 쏘 는 맛 , 대표 적 이 ㄴ 맥주."
29,쏘 는 맛 이 좋 아서.
29,톡 쏘 는 맛 과 깔끔 하 ㅁ.
29,쏘 는 맛 이 강하 다.
29,톡 쏘 고 시원 하 다.
29,톡 쏘 는 맛 과 끝 에 구수 하 ㄴ 맛 이 시원 하 아서 좋 다.
29,톡 쏘 는 시원 하 ㅁ.
29,시원 하 ㄴ 톡 쏘 는 맛 이 있 다.
29,톡 쏘 는 맛 이 강하 면서 목 넘기 ㅁ 은 시원 하 면서 부드럽 다.
29,시원 하 게 톡 쏘 는 맛 이 좋 다.
29,향 이 진하 고 톡 쏘 는 맛 이 강하 아서.
29,맛 이 톡 쏘 는 것 때문 에.
29,톡 쏘 는 맛 이 강하 고 씁쓸 하 면서 고소 하 ㄴ 맛 이 강하 다.
29,톡 쏘 는 맛 이 있 어서.
29,톡 쏘 는 맛 과 목 넘기 ㅁ 이 좋 고 시원 하 다.
29,톡 쏘 는 느낌 이 좋 다.
29,톡 쏘 는 맛 이 다른 맥주 보다 시원 하 ㅁ.
29,톡 쏘 는 맛 이 강하 아서.
29,톡 쏘 는 맛 이 있 고 시원 하 다.
29,다른 맥주 보다 시원 하 고 톡 쏘 는 탄산 의 맛 이 좋 아서.
29,맛 이 강하 지 않 고 쏘 지 않 는다 부드럽 다.
29,마시 었 을 때 의 시원 하 ㅁ 톡 쏘 는 맛.
29,시원 하 고 톡 쏘 는 맛 이 있 고 부드럽 다.
29,톡 쏘 는 시원 하 ㅁ.
29,마시 면 톡 쏘 는 느낌 이 제일 강하 다.
29,부드럽 ㅁ 너무 톡 쏘 지 않 아서 좋 음.
29,쏘 는 맛 이 좋 아서.
29,톡 쏘 는 맛 이 강하 지 않 고 거품 이 맛있 다.
29,맛 이 톡 쏘 는 맛 이 있 어서.
29,다른 맥주 보다 시원 하 고 쏘 는 맛 이 강하 다.
29,톡 쏘 는 특유 의 맛.
29,톡 쏘 는 맛 이 강하 면 목 넘기 ㅁ 이 시원 하 다.
29,맛 이 강하 다.
29,톡 쏘 는 맛 이 강하 다.
29,톡 쏘 는 맛 이 시원 하 다.
29,"톡 쏘 는 맛 , 거품."
29,맛 이 진하 다 쏘 는 맛 이 강하 다.
29,톡 쏘 는 맛 이 좋 고 익숙 하 아 지 ㄴ 맛 이 라 좋아하 ㄴ다.
29,다른 맥주 에 비하 아 톡 쏘 는 맛 이 강하 고 맛있 다 시원 하 ㄴ 맛 이 좋 다.
29,톡 쏘 는 맛 과 목 넘기 ㅁ.
29,다른 맥주 보다 톡 쏘 는 느낌 이 강하 다.
29,톡 쏘 는 강하 ㄴ 맛 이 가장 인상 적.
29,"강하 ㄴ 맛 , 톡 쏘 는 느낌."
29,톡 쏘 는 맛 이 좋 아서 이미지 도 좋 음.
29,시원 하 고 톡 쏘 는 구수 하 ㄴ 맛.
29,톡 쏘 는 맛 이 좋 고 목 넘기 ㅁ 이 부드럽 다 시원 하 다.
29,다른 맥주 와 달리 탄산 의 톡 쏘 는 맛 이 강하 ㅁ.
29,맛 이 깔끔 하 고 톡 쏘 는 맛 이 좋 아서.
29,탄산 의 톡 쏘 는 맛 이 강하 ㄴ 점.
29,이유 는 부드럽 ㅁ 과 톡 쏘 는 맛 때문 이 ㅂ니다.
29,톡 쏘 면서 시원 하 ㅁ 이 느끼 어 지 ㄴ다.
29,맥주 의 톡 쏘 는 맛 이 강하 ㅁ.
29,칼로리 가 낮 고 톡 쏘 는 맛 이 시원 하 다.
29,톡 쏘 는 맛 과 목 넘기 ㅁ 이 좋 다.
29,맛 이 강하 아서.
29,특유 의 톡 쏘 는 맛 이 좋 음.
29,"깔끔 , 톡 쏘 는."
29,톡 쏘 는 ( 시원 하 ㄴ ) 맛 이 가장 ? 다.
29,목 넘기 ㅁ 이 부드럽 고 톡 쏘 는 첫 맛 부드럽 ㄴ 끝 맛.
29,목 넘기 ㅁ 이 시원 하 고 톡 쏘 는 맛 이 좋 다.
29,시원 하 고 톡 쏘 음.
29,상표 가 좋 은 게 아니 라 맛 이 좋 고 톡 쏘 는 맛 이 좋 아서.
29,톡 쏘 는 맛 이 맛있 어서.
29,맛 이 부드럽 다 톡 쏘 는 맛 도 있 지만 부드럽 ㄴ 끝 맛 이 좋 다.
29,쏘 는 맛.
29,가볍 고 깔끔 하 고 톡 쏘 는 맛 이 좋 다.
29,쏘 는 맛 떄문.
29,쏘 아 하 ㄴ 맛.
29,톡 쏘 는 맛 이 강하 아서.
29,거품 이 부드럽 고 톡 쏘 는 탄산 맛 이 좋 다.
29,톡 쏘 는 맛 때문 에 좋아하 ㅂ니다.
29,톡 쏘 는 맛 과 진하 ㄴ 맛 이 좋 다.
29,톡 쏘 는 맛 이 강하 아서 좋 고 목 넘기 ㅁ 이 좋 다.
29,톡 쏘 는 탄산 맛 이 강하 아서 내 입 만 에 맞 다.
29,톡 쏘 는 맛 이 있 다.
29,톡 쏘 는 맛 이 있 어서.
29,강하 ㄴ 맛.
29,강하 ㄴ 맛.
29,시원 하 ㄴ 청량감 톡 쏘 는 맛.
29,톡 쏘 는 부드럽 ㄴ 맛.
29,톡 쏘 는 맛 과 시원 하 ㄴ 맛 이 강하 기 때문 에.
29,맛 이 부드럽 고 톡 쏘 는 맛 이 적당 하 아서.
29,끝 맛 이 깔끔 하 고 톡 쏘 는 맛 이 있 어 좋아하 ㄴ다.
29,맥주 의 톡 쏘 는 맛 이 다른 맥주 보다 좋 음.
29,톡 쏘 는 맛 이 다른 맥주 보다 시원 하 고 묵직 하 지 않 아서 좋 다 ~.
29,톡 쏘 는 시원 하 ㄴ 맛.
29,카스 에 톡 쏘 는 맛 이 맛있 습니다.
29,톡 쏘 는 맥주 의 특유 하 ㄴ 맛 이 좋 아서.
29,다른 맥주 보다 톡 쏘 며 진하 다.
29,톡 쏘 는 느낌.
29,시원 하 ㄴ 느낌 과 톡 쏘 는 맛 이 좋 다.
29,시원 하 ㅁ 과 톡 쏘 는 맛.
29,톡 쏘 는 느낌 이 좋 다.
29,톡 쏘 는 맛 이 좋 습니다 다른 맥주 보다 맛 이 진하 ㅂ니다.
29,맥주 맛 이 톡 쏘 는 맛 이 강하 다.
29,톡 쏘 는 맛 이 시원 하 ㅁ.
29,톡 쏘 는 맛 이 강하 지 않 으며 목 넘기 ㅁ 이 좋 다.
29,톡 쏘 는 맛 과 깔끔 하 ㄴ 뒷맛 때문 에.
29,"톡 쏘 고 , 깔끔 하 다."
29,톡 쏘 는 뒷맛 이 좋 아서요 ~.
29,다른 맥주 보다 톡 쏘 는 맛 이 강하 아서.
29,톡 쏘 는 깊 은 맛.
29,톡 쏘 는 맛 과 시원 하 ㅁ.
29,목 넘기 ㅁ 이 좋 고 톡 쏘 는 맛 이 강하 지 않 아서 좋아하 ㄴ다.
29,톡 쏘 는 맛 이 강하 아서.
29,톡 쏘 는 맛 이 있 다 그리고 시원 하 다.
29,맛 이 좋 음 톡 쏘 는 맛 을 좋아하 ㅁ.
29,"깔끔 하 고 , 톡 쏘 는 맛."
29,깔끔 하 ㅁ 과 톡 쏘 는 맛 이 적당 하 아서.
29,톡 쏘 는 느낌 이 좋 음.
30,맛 이 깊 고 목 넘기 ㅁ 이 부드럽 다.
30,다른 맥주 보다 더 깊 은 구수 하 고 깊 은 맛 이 나 는 것 같 아서.
30,맥주 의 깊 은 맛.
30,깊 은 맛 이 좋 아서.
30,깊 은 맥주 의 맛 이 입맛 에 맞 음.
30,목 넘기 ㅁ 이 깔끔 하 고 맛 이 깊 다.
30,시원 하 고 깊 은 맛.
30,맛 이 부드럽 고 깊 음.
30,맛 이 깊 다.
30,맛 이 깊 다.
30,맥주 가 부드럽 고 깊 은 맛 이 있 어서.
30,깊 은 맛.
30,흑 맥주 를 좋아하 고 맛 이 깊 다.
30,맛있 어서 깊 은 맛.
30,깊 은 맛 이 좋 다.
30,깊 은 맛 향.
30,깊 은 향.
30,맥주 의 깊 은 맛 이 나서 어.
30,맥주 의 깊 은 맛 과 다른 맥주 와 는 다른 맛 을 느끼 ㄹ 수 가 있 다.
30,깊 은 맛.
30,맛 이 깊 어서.
30,맥주 맛 이 깊 고 뒷맛 이 깔끔 하 다.
30,하이네켓 만 의 깊 은 맛.
30,깊 고 진하 ㄴ 맛.
30,맛 이 진하 고 깊 다 맛 이 있 다.
30,깊 고 부드럽 ㄴ 맛.
30,맛 이 깊 고 깔끔 하 아서.
30,깊 은 맛.
30,맛 이 깊 고 진하 다.
30,맛 이 진하 고 깊 다.
30,맥주 가 구수 하 다 맛 이 깊 고 보통 맥주 보다 맛 이 깊 다.
30,다른 맥주 보다 깊 은 맛 이 나 는 것 같 다.
30,맛 의 풍미 가 깊 다.
30,맛 이 제일 깔끔 하 고 깊 다.
30,맛 이 깔끔 하 고 깊 음.
30,깊 은 맛.
30,"깊 은 맛 , 진하 ㄴ 맛."
30,깊 은 맛 과 진하 ㄴ 맛.
30,맥주 의 깊 은 맛 이 있 다.
30,깊 은 맛.
30,깊 은 맛 이 좋 다.
30,다른 맥주 보다 맛 이 깔끔 하 고 맥주 의 맛 이 깊 다.
30,시원 하 고 깔끔 하 고 깊 은 맛.
30,다른 맥주 보다 풍미 가 깊 음.
30,부드럽 고 깊 은 맛.
30,깊 은 맛.
30,깊 은 맛.
30,부드럽 고 깊 은 맛 이 나 ㄴ다.
30,깊 은 맛.
30,깊 은 맛 이 있 다.
30,흑 맥주 의 깊 은 맛 을 좋아하 ㅁ.
30,깊 은 맛 때문 에.
30,저렴 하 고 깊 은 맛.
30,강하 지 않 지만 깊 은 맛 부드럽 ㄴ 맛.
30,맛 이 깊 으면서도 깔끔 하 다.
30,맥주 에서 깊 은 맛 이 나 ㄴ다.
30,맛 이 깊 으면서 좋 다.
30,깊 은 맛 이 좋 아서.
30,맛 이 깊 어서.
30,깊 고 부드럽 ㄴ 맛.
30,맛 이 깊 어서.
31,끝 맛 이 좋 아서.
31,맛 이 깔끔 하 고 상쾌 하 ㅁ.
31,끝 맛 이 깔끔 하 아서 좋 다.
31,목 넘기 ㅁ 이 좋 고 산뜻 하 ㄴ 끝 맛 이 좋 음.
31,맛 이 부드럽 고 끝 이 진 하 아서.
31,"맛 의 풍부 하 ㅁ , 상쾌 하 ㅁ 이 좋 음."
31,끝 맛 이 좋 아서.
31,끝 맛 이 깔끔 하 다.
31,마시 면 끝 맛 이 깔끔 하 아서 좋아하 ㅁ.
31,깔끔 하 ㄴ 첫 맛 과 그 맛 이 끝 까지 남 아서.
31,가볍 고 상쾌 하 ㄴ 맛 이 좋 다.
31,음 끝 맛 이 좋 아요.
31,맥주 의 끝 맛 이 상큼 하 고 향 이 좋 다.
31,맛 이 상쾌 하 다.
31,맛 이 부드럽 고 끝 맛 이 좋 음.
31,상쾌 하 아서.
31,맛 이 깔끔 하 고 상쾌 하 아서.
31,끝 맛 이 부드럽 고 목 넘기 ㅁ 이 좋 다.
31,상쾌 하 ㅁ.
31,부드럽 고 상쾌 하 ㄴ 맛 이 가장 강하 ㅁ.
31,맛 이 가볍 고 상쾌 하 ㅁ.
31,끝 맛 이 좋 다.
31,상쾌 하 ㅁ.
31,맛 이 좋 다 그 게 끝 맛 이 약간 생 맥주 맛 이 나 ㄴ다.
31,다른 맥주 에 비하 아 맛 이 상쾌 하 고 깔끔 하 다.
31,다른 맥주 보다 탄산 이 강하 다 끝 맛 이 깔끔 하 다.
31,끝 맛 이 깔끔 하 아서.
31,맛 이 구수 하 고 끝 맛 이 좋 다.
31,시원 하 고 끝 맛 이 깔끔 하 다.
31,깔끔 하 게 떨어지 는 끝 맛 이 좋 다.
31,상쾌 하 ㄴ 맛.
31,맛있 다 끝 맛 이 다른 맥주 대비 좋 다.
31,끝 맛 이 좋 다.
31,뒷맛 이 깔끔 하 고 상쾌 하 다.
31,"맛있 고 , 끝 맛 이 쓰 어서 좋 다."
31,상쾌 하 ㄴ 느낌 이 들 ㄴ다.
31,상쾌 하 ㄴ.
31,상쾌 하 ㄴ 맛 때문 에.
31,"상쾌 , 시원 , 가볍 ㄴ 느낌."
31,맥주 를 넘기 ㄹ 때 끝 맛 이 깔끔 하 ㅁ.
31,상쾌 하 ㅁ.
31,맛 이 상쾌 하 게 내 입 에 맞 음.
31,끝 맛 이 깔끔 하 아서.
31,더 상쾌 하 ㄴ 맛 이 다.
31,다른 맥주 에 비하 아서 끝 맛 이 좋 다.
31,맛 이 라이트 하 면서 도 끝 맛 이 좋 다.
31,다른 맥주 보다 끝 맛 이 깔끔 하 아서.
31,맛 이 상쾌 하 다.
31,무난 하 고 끝 맛 이 깔끔 하 다.
31,상쾌 하 고 깔끔 하 ㄴ 맛.
31,맛 이 깔끔 하 고 끝 맛 이 좋 다.
31,끝 맛 이 부드럽 다.
31,맥주 의 끝 맛 이 좋 고 거품 도 좋 다.
31,상쾌 하 ㅁ.
31,상쾌 하 ㄴ 맛.
31,목 넘기 ㅁ 이 부드럽 고 끝 맛 이 깔끔 하 ㅁ.
31,끝 맛 이 없 다.
31,끝 맛 이 시원 하 다.
31,맛 이 상쾌 하 아서.
31,끝 넘기 ㅁ 이 좋 음.
31,목 넘기 ㅁ 이 좋 고 부드럽 다 끝 맛 이 깔끔 하 고 순하 다.
31,끝 맛 이 깔끔 하 고 상쾌 하 다.
31,말 았 있 어 ? 가격 이 싸 고 끝 맛 이 깔끔 하 ㅁ.
31,시원 하 고 끝 맛 이 깔끔 하 다.
31,뒷맛 이 시원 하 면서 상쾌 하 다.
31,끝 맛 이 상쾌 하 ㅁ.
31,시원 하 고 꺌끔하고 상쾌 하 다.
31,특유 의 끝 맛.
31,"깔끔 하 ㄴ 맛 , 끝 맛 이 개운 하 다."
31,끝 맛 이 부드럽 고 상쾌 하 다.
31,상쾌 하 ㄴ 맛.
31,상쾌 하 ㄴ 느낌.
31,부드럽 고 상쾌 하 다.
31,상쾌 하 ㄴ 맛.
31,끝 맛 이 좋 다 맥주 의 향 이 진하 다.
31,깔끔 하 ㄴ 끝 맛 과 목 넘기 ㅁ 이 부드럽 고 쌉싸름한 맛 이 좋 다.
31,맛있 어서 끝 맛 때문 에.
31,부드럽 고 깔끔 하 ㄴ 끝 맛 이 좋 음.
31,맛 이 상쾌 하 고 시원 하 다.
31,상쾌 하 고 청량감 이 좋 아서.
31,레몬 맛 이 상쾌 하 ㅁ 을 주 어서.
31,끝 맛 이 좋 다.
31,맛 도 있 고 끝 맛 이 좋 다.
31,끝 맛 이 깔끔.
31,목 넘기 ㅁ 이 부드럽 고 끝 맛 이 좋 음.
31,부드럽 고 보리 맛 이 상쾌 하 ㅁ.
31,맛 이 상쾌 하 다.
31,"맛있 어서 , 상쾌 하 아서."
31,맥주 끝 맛 이 좋 아서.
31,맛 이 깔끔 하 고 상쾌 하 었 습니다.
31,맛 이 상쾌 하 아서.
31,상쾌 하 ㄴ 맛 이 좋 다.
31,끝 맛 이 좋 아서.
31,끝 맛 의 청량감 이 좋 다.
31,상쾌 하 고 맛있 다.
31,끝 맛 이 다른 맥주 에 비하 아 깔끔 하 아서 좋 다.
31,부드럽 고 끝 맛 이 깔끔 하 ㅁ.
31,주로 먹 는 맥주 로 끝 맛 이 좋 아서.
31,맛 이 상쾌 하 아서.
31,맥주 맛 이 좋 고 끝 맛 이 깔끔 하 아서 좋아하 ㅁ.
31,끝 맛 이 가볍 ㄴ 듯 깔끔 하 다.
31,상쾌 하 ㄴ 맛 이 나 ㄴ다.
31,상쾌 하 아 보 아서.
31,끝 맛 이 깔끔 하 아서.
31,상쾌 하 고 톡 쏘 는 느낌 이 좋 다.
31,끝 맛 이 좋 아서.
31,시원 하 고 상쾌 하 ㄴ 맛 이 좋 다.
31,끝 맛 이 부드럽 어서.
31,첫 맛 과 끝 맛 이 깨끗 하 고 거품 이 부드럽 다.
31,끝 맛 이 깔끔 하 아서.
31,맥주 의 끝 맛 이 깔끔 하 아서 마시 기 편하 다.
31,끝 맛 이 깔끔 하 아서.
31,상쾌 하 ㄴ 맛.
31,끝 맛 이 깔끔 하 고 시원 하 다.
31,끝 맛 이 깔끔 하 다.
31,끝 맛 과 목 넘기 ㅁ 이 좋 다.
31,첫 맛 부터 끝 맛 까지 부드럽 고 역 하 지 않 아 좋 다.
31,첫 맛 과 끝 맛 이 같 다.
31,"목 넘기 ㅁ 이 좋 고 , 끝 맛 이 쓰 지 않 아 좋 다."
31,끝 맛 이 부드럽 다.
32,맛 이 독특 하 ㅁ.
32,디자인 이 독특 하 아서.
32,독특 하 ㄴ 맛 과 향.
32,호가든 만 의 독특 하 ㄴ 맛 과 향 이 좋 아서.
32,향 이 독특 하 아서.
32,거품 이 부드럽 고 맛 은 깔끔 하 다 다른 맥주 와 다른 독특 하 ㄴ 향 을 느끼 ㄹ 수 있 다.
32,향 과 맛 이 독특 하 아서.
32,맛 이 독특 하 고 좋 아서.
32,"흑 맥주 , 독특 하 ㅁ , 향 , 맛 ( 부드럽 ㅁ )."
32,독특 하 ㄴ 맛 과 향.
32,"독특 하 ㄴ 맛 , 부드럽 ㅁ."
32,맛 이 독특 하 아서.
32,독특 하 ㄴ 레몬 향.
32,맛 이 독특 하 고 맛있 다.
32,맥주 의 독특 하 ㄴ 맛.
32,맛 이 독특 하 아서.
32,독특 하 ㄴ 맛.
32,독특 하 ㄴ 맛 때문 에.
32,맛 이 부드럽 어서 향 이 독특 하 아서.
32,"맛 과 향 이 독특 하 며 , 목 넘기 ㅁ 이 부드럽 ㄴ 고급 스럽 ㅁ 이 좋 습니다."
32,맛 이 부드럽 고 다른 맥주 와 달리 독특 하 ㄴ 향 과 맛 이 있 어서.
32,향 이 독특 하 아서 좋 다.
32,독특 하 ㄴ 향 과 맛 이 좋 아서.
32,맛 이 독특 하 아서.
32,"호가든 특유 의 독특 하 ㄴ 향 이 좋 고 , 목 넘기 ㅁ 도 부드럽 다."
32,다른 맥주 와 다른 독특 하 ㄴ 맛 이 있 다.
32,독특 하 ㄴ 향 이 좋 고 맛 이 부드럽 어 목 넘기 ㅁ 이 좋 다.
32,흑 맥주 맛 이 독특 하 아서.
32,향 이 너무 독특 하 지 도 않 고 적당 하 ㄴ 탄산 으로 맛 이 좋 다.
32,향 이 독특 하 아서.
32,맛 이 독특 하 아서.
32,향 이 아주 독특 하 며 부드럽 게 넘어가 ㅁ.
32,맛 이 독특 하 고 맛있 다.
32,독특 하 ㄴ 향 이 좋 아서.
32,맛 이 풍부 독특 하 ㄴ 향 이 있 음.
32,맥주 의 맛 이나 향 이 독특 하 ㅁ.
32,맥주 에 독특 하 ㄴ 맛 이 남.
32,맛 이 독특 하 다.
32,"향 이 독특 하 고 , 맛 이 깔끔 하 다."
32,맛 이 독특 하 고 부담 스럽 지 않 다.
32,향 이 깊 고 진하 ㄴ 맛 이 나 고 끝 맛 이 독특 하 ㅁ.
32,호가든 만 의 독특 하 ㄴ 맛 과 향 이 좋 다.
32,그냥 뭐 ㄴ가 독특 하 다.
32,맛 이 독특 하 ㄴ데 약간 새콤하면서 시원 하 ㅁ 이 좋 다.
32,과일 향 나 는 독특 하 고 부드럽 ㄴ 맛.
32,"독특 하 ㄴ 오렌지 향 , 부드럽 ㅁ."
32,맛 이 독특 하 다.
32,다른 맥주 와 다르 게 과일 향 이 나 는 독특 하 ㄴ 맛 이 있 어서.
32,맥주 맛 이 독특 하 다.
32,독특 하 ㄴ 맛 과 고소 하 ㄴ 향 때문 에.
32,향 과 맛 이 독특 하 고 부드럽 어서 타 맥주 와 차별 화 되 ㄴ 느낌 이 있 습니다.
32,맛 이 독특 하 다.
32,독특 하 ㄴ 맛 이 좋 음.
32,"맛 이 좋 아서 , 다른 맥주 와 다른 독특 하 ㄴ 맛 때문."
32,맛 이 독특 하 아서.
32,호가든 만 의 독특 하 ㄴ 맛 이 있 어 좋 다.
32,호가든 은 맥주 의 부드럽 ㅁ 과 깊 은 독특 하 ㄴ 향 이 좋 다.
32,"독특 하 ㄴ 맛 , 질리 지 않 는 맛."
32,맥주 맛 이 좋 고 독특 하 아서.
32,맥주 맛 이 독특 하 면서 도 향 이 좋 아서.
32,맛 이 독특 하 아서.
32,맛 이 독특 하 고 부드럽 ㅁ.
32,독특 하 ㄴ 맛.
32,맛 이 진하 고 독특 하 ㄴ 맛 이 있 다 목 넘기 ㅁ 이 부드럽 다.
32,호가든 만 의 독특 하 ㄴ 향 을 좋아하 ㅂ니다.
32,맛 이 독특 하 고 좋 음.
33,고급 스럽 ㄴ 이미지.
33,고급 스럽 ㄴ 이미지.
33,맛 이 부드럽 고 고급 스럽 ㅁ.
33,맛 이 괜찮 고 고급 스럽 ㄴ 느낌 이 다.
33,가격 대 에 비하 아 고급 스럽 다.
33,고급 스럽 다.
33,고급 스럽 ㅁ 맛 의 질.
33,고급 스럽 ㅁ.
33,맛있 다 고급 스럽 다.
33,부드럽 고 고급 스럽 ㄴ 이미지.
33,고급 스럽 어 보이 ㅁ.
33,맛있 고 고급 스럽 ㅁ.
33,고급 스럽 ㅁ.
33,너무 고급 스럽 다.
33,맛 이 풍부 하 고 고급 스럽 ㄴ 느낌 이 어서.
33,고급 맥주 의 기분.
33,"고급 스럽 고 , 맛 이 있 다."
33,고급 스럽 고 목 넘기 ㅁ 이 좋 다.
33,고급.
33,고급 스럽 고 신선 하 다.
33,맛 이 좋 고 고급 스럽 ㄴ 이미지.
33,고급 스럽 ㅁ.
33,왠지 고급 스럽 ㅁ.
33,고급 스럽 다.
33,맛 이 부드럽 고 고급 스럽 ㅁ.
33,고급 스럽 ㄴ 이미지.
33,고급 스럽 다.
33,맛 도 좋 고 고급 스럽 어서.
33,진하 고 고급 맥주 느낌.
33,고급 스럽 ㅁ ?.
33,고급 스럽 어서.
33,맛 이 좋 고 고급 스럽 어서.
33,부드럽 고 고급 스럽 ㄴ 느낌.
33,상표 자체 가 고급 적 으로 보이 ㄴ다 그래서 술 맛 도 고급 스럽 ㄹ 것 같 다.
33,가장 맛있 고 고급 스럽 니까.
33,고급 스럽 어 보이 ㄴ다.
33,고급 스럽 어 보 아서.
33,이쁘 다 고급 스럽 다.
33,무엇 ㄴ가 고급 스럽 ㄴ 느낌 이 들어서 어.
33,블랙 라벨로 고급 스럽 며 맛 또한 고급 스럽 다.
33,맛 이 깔끔 하 다 고급 스럽 다.
33,마시 ㄹ 때 부드럽 고 고급 스럽 다.
33,고급 스럽 어 보 아서.
33,고급 스럽 ㅁ.
33,고급 스럽 어 보이 ㄴ다.
33,고급 스럽 다.
33,고급 스럽 어 보이 ㅁ.
33,고급 스럽 어 보이 ㅂ니다.
33,고급 적 으로 느끼 어 지 어서.
33,고급 스럽 고 깔끔 하 ㄴ 디자인.
33,고급 스럽 ㅁ 부드럽 ㅁ.
33,고급 스럽 ㅁ.
33,고급 스럽 ㅁ.
33,고급 스럽 ㄴ 느낌 이 라서.
33,"목 넘기 ㅁ 이 부드럽 고 , 고급 스럽 ㅁ."
34,맛 과 저렴 하 ㄴ 가격 과 고급 스럽 ㄴ 디자인.
34,맛 이 깔끔 하 고 시원 하 ㅁ 유명 하 고 외국 맥주 보다 가격 이 저렴 하 다.
34,맛 이 좋 고 저렴.
34,맛있 고 저렴 하 아서.
34,가격 이 저렴 하 고 맛 이 깔끔.
34,맛 이 깔끔 하 다 내 입맛 에 맞 다 가격 저렴 하 다.
34,저렴 하 면서 맛 이 깔끔 하 다.
34,국산 맥주 중 에 맛 이 가장 좋 은 거 같 다 저렴 하 ㄴ 가격 에 맛 도 좋 다.
34,맛 이 좋 고 가격 도 저렴 하 다.
34,맛있 고 가격 이 저렴 하 다.
34,가격 이 저렴 하 고 맛 이 좋 아서.
