KEY,doc,raw_doc_tu
2726,"맛잇다 
",맛
2727,맛이 풍부하다,맛 풍부
2728,맛이조아서,맛 이조
2729,맥주의 끝맛이 좋고 시원함을 가장 많이 느끼게해줌,맥주 끝 맛 시원 느끼
2730,"15년 정도로 가장 오랫동안 마셔왔고, 또 오래된 브랜드라서 신뢰가 가기 때문에. 
맛도 신뢰도가 높아서 그런지 맛있다고 느껴지기 때문에.",년 정도 오랫동안 마시 오래되 브랜드 신뢰 때문 맛 신뢰도 그렇 맛있 느끼 때문
2731,목 넘김이 부드럽다,목 넘기 부드럽
2732,쓴맛이 덜하고 여운이 덜남는것같음,쓴맛 덜하 여운 것
2733,향과 맛이 좋고 부드러워서 좋아합니다.,향 맛 부드럽 좋아하
2734,부드럽고 상쾌하다,부드럽 상쾌
2735,맛있어서,맛있
2736,맛,맛
2737,넘김이 부드럽다,넘기 부드럽
2738,맛,맛
2739,일본에 여행갔을때 먹어보고는 진한 보리맛에 반해 한국에 돌아온후 쭉 찾아 마시고 있다,일본 여행 때 진하 보리 맛 반하 한국 돌아오 후 마시
2740,진한맛,진한 맛
2741,맛이 부드러워서,맛 부드럽
2742,오래동안 마셔왔던 상표임,동안 마시 상표
2743,부드러운 목넘김과 다양한 맛,부드럽 목 넘기 다양 맛
2744,맛이좋다,맛
2745,깔끔한 맛이 좋아서,깔끔 맛
2746,맛이있기때문입니다. 음료수같음.,맛 때문 음료수
2747,맛이 진하고 고소하기 때문에,맛 진하 고소 때문
2748,엔젤링때문에,엔젤 링 때문
2749,"거품맛이 일품이고, 목넘김이 좋음",거품 맛 일품 목 넘기
2750,"호가든은 개인적으로 좋아하는 맥주이다. 
맥주맛이 좋아서 상표도 좋아보이는게 아닐까?",호가든 개인 좋아하 맥주 맥주 맛 상표 보이
2751,맛이 달콤해서,맛 달콤
2752,호가든의 풍부한 거품의 맛이 부드럽고 목넘김에 좋다,호가든 풍부 거품 맛 부드럽 목 넘기
2753,맛이 부드럽고 덜 씁다.,맛 부드럽
2754,맥주가 맛있어서,맥주 맛있
2755,맛,맛
2756,주로 즐겨먹는 맥주이고 목넘김이 좋다.,즐기 맥주 목 넘기
2757,"특별한 이유는 없음. 
 
가장 대중적이고, 처음 맥주를 마셨을 때 하이트 맥주를 먹어서  
 
하이트 맥주를 가장 많이 찾게 됨.",특별 이유 대중 처음 맥주 마시 때 하이트 맥주 하이트 맥주
2758,"맛이 깔끔하고 하이트라는 어감 때문인지 맥주를 사려고 하면 먼저 
떨오르는 듯하다",맛 깔끔 하이트 어 감 때문 맥주 오르 듯
2759,특유의 달콤한 맛과 거품때문에,특유 달콤 맛 거품 때문
2760,가벼워서,가볍
2761,수입맥주라 잘먹지는 못해도 가끔 먹으면 맛있음,수입 맥주 맛있
2762,맛이 풍부해서,맛 풍부
2763,뒷맛이 깔끔하고 좋아서,뒷맛 깔끔
2764,젊음의 맥주,젊음 맥주
2765,"맛있어요, 아사히보다 싸요",맛있 아사히
2766,맥주를 가볍게 마시는 차원에서 더욱더 가볍게 음료수 대용이라고할까 그럴때,맥주 가볍 마시 차원 가볍 음료수 대용 그렇 때
2767,"단순히 맥주가 아니라 과일 맛등이 나서 좋고, 맛도 다양해서 좋다. 여자인 내가 먹기에는 부담이 없어 좋다.",맥주 과일 맛 등 나서 맛 다양 여자 내 부담
2768,깔끔한 레몬향,깔끔 레몬 향
2769,CF를 보고 마음에 드는 구석이 있어서 마셔보았는데 CF에 나온대로 하이트나 카스와 달리 깔끔하고 뒷맛이 좋다.,마음 구석 마시 나오 대로 하이트 카스 깔끔 뒷맛
2770,목넘김도 부드럽고 칼로리도 낮고 깔끔하다,목 넘기 부드럽 칼로리 깔끔
2771,가장 대중적이고 쉽게 구할 수 있고 친근해서,대중 구하 수 친근
2772,깔끔하다,깔끔
2773,맥주가 맛있어요~!!,맥주 맛있
2774,이쁘다 고급스럽다,이쁘 고급
2775,깔끔해보인다,깔끔 보이
2776,맛있어서,맛있
2777,젊은 느낌이 나고 시원할 것 같은 느낌이 든다,느낌 시원 것 느낌
2778,맛이 깔끔하고 구하기가 비교적 용이해서,맛 깔끔 구하 비교 용이
2779,시원하다,시원
2780,원빈이 광고해서요,원빈 광고
2781,개인적으로 톡쏘면서도 시원하고 구수한 맛이  좋다. 그리고 목넘김이 생각보다 타 맥주에 비해서 부드럽게 잘 넘어간다.,개인 시원 구수 맛 목 넘기 생각 맥주 비하 부드럽 넘어가
2782,"맛있어서... 
탄산이 다른것보다 세고 강력함....",맛있 탄산 것 세 강력
2783,한모금 두모금 마실때마다 느껴지는 진한 맛이 너무 좋다,모금 모금 마실 때 느끼 진하 맛
2784,다른 맥주와 다르게 보리맛이 나는 것 같이 고소하게 맛있다.,맥주 다르 보리 맛 나 것 고소 맛있
2785,독일맥주,독일 맥주
2786,"이승기가광고를찍은적이있음. 
그때부터자주마셨다. 
이승기가 좋아하는 연예인이기도 하지만 신뢰가가는이미지라  
유독 선호한다.",이승기 광고 그때 마시 이승기 좋아하 연예인 신뢰 이미지 선호
2787,도수가 작고 맛있다. 다른 맥주보다 부담없이 먹을 수 있음.,도수 맛있 맥주 부담 수
2788,마실때 느낌이 좋아서 부드러움이 있긴해도 조금 강한느낌도 있어서,마실 때 느낌이 좋아 부드럽 강하 느낌
2789,맛이좋다,맛
2790,다른 맥주들과 달리 맛이 가볍고 맥주 단독으로 마시기에도 적당하다,맥주 맛 가볍 맥주 단독 마시 적당
2791,목넘김이 시원하다,목 넘기 시원
2792,"깔끔한 맛과 상표가 멋있어서 
",깔끔 맛 상표 멋있
2793,맛있어서 상표도 좋아짐,맛있 상표
2794,주위 사람들이 다 카스를 마심,주위 사람 카스 마시
2795,젊은 열정과 패기가 살아있어 느낌이 온다.,열정 패기 느낌
2797,보리의 구수한 맛이 풍부하고 색이 이쁨,보리 구수 맛 풍부 색 이쁘
2798,맛이 깔끔하다,맛 깔끔
2799,보리맛이 살아있어서 국내맥주는 탄산이 너무 많지만 기린은 보리맛이 많이 나고 진하다,보리 맛 국내 맥주 탄산 기린 보리 맛 진하
2800,가성비에 비해 맛이 좋아서,성비 비하 맛
2801,부드러운 맛,부드럽 맛
2802,맛이 좋아서  ,맛
2804,광고가 눈에 익고.....친숙한 느낌이 많이 든다,광고 눈 친숙 느낌
2805,많은 종류의 맥주를 마셔보진못했지만  탄산이라고해야하나? 그런칼칼한것들이 강하게 느껴져서   술먹는맛이 나는거같습니다,종류 맥주 마시 탄산 칼 칼 것 강하 느끼 술 맛 거
2806,가장 흔하게 많이 들었던 이름..,흔하 이름
2807,맥주 맛이 순하다,맥주 맛 순하
2808,카스가 내 입맛에 맞아서,카스 내 입맛
2809,목넘김이 좋고 부드럽다,목 넘기 부드럽
2810,가장 입맛에 맞아서,입맛
2811,"처음 목넘김이 편하고, 뒷맛이 깔끔하고 많이 쓰지 않다.",처음 목 넘기 편하 뒷맛 깔끔
2812,음..일단깔끔한 이미지에 맞게 맛도 깔끔하구요 여자들이 편하게 즐길 수 있어서 좋은거같아요 제가 여자이다보니..ㅎㅎ,일단 깔끔 이미지 맛 깔끔 여자 편하 즐기 수 거 제
2813,"시원한맛, 뒷맛이 개운하고, 맛이 있다. 숙취가 적은 것 같다.",시원 맛 뒷맛 개운 맛 숙취 것
2814,예전에 비행기 기내에서 먹었는데 공짜라 10캔 먹은적이있습니다    그뒤론 익숙해졌는지 그것을 찾게 됬습니다,예전 비행기 기내 공짜 캔 뒤 익숙 그것
2815,부드러워서,부드럽
2816,시원하고 풍부한 거품과 엔젤링이 좋음,시원 풍부 거품 엔젤 링
2817,광고가 참 매력적이었다,광고 매력
2819,색감이 컬러풀하고 한눈에 알아볼수 있어 좋다,색감 컬러풀 한눈 알아보 수
2820,맛이 깔끔하고 시원하다,맛 깔끔 시원
2821,시원한 맛,시원 맛
2822,톡쏘는 맛이 일품이다 한여름에마시면 갈증이 날아간다.,맛 일품 한여름 마시 갈증 날아가
2823,순하고 목넘김이 부드러워서요,순하 목 넘기 부드럽
2824,맛의 깔끔함. 레몬과 같이 먹음 맛있음.,맛 깔끔 레몬 맛있
2825,다른맥주들보다 상큼한맛이 있는것같습니다. 귤껍질이들어있다고알고있습니다,맥주 상큼 맛 것 귤껍질
2826,시원해보임,시원 보이
2827,밖에서 bar나 주점에서 마실때 레몬을 넣어주는게 시각적으로도 좋으며 맛도 타 맥주 대비 맛있음. 병 디자인도 맘에 듬,밖 주점 마실 때 레몬 시각 맛 맥주 대비 맛있 병 디자인 맘
2828,어디서든 쉽게 접할수 있고 저렴하고 맛있다,어디 접하 수 저렴 맛있
2829,"마셨을 때, 뒷맛이 깔끔하다.",마시 때 뒷맛 깔끔
2830,익숙하다  아빠가 자주 드시는 걸 보고 브랜드가 친숙해졌다  부산사람들이 제일 많이 찾는 거 같다  광고를 자주 보지는 못해도 늘 찾게 된다,익숙 아빠 브랜드 친숙 부산 사람 제일 거 광고
2831,목넘김이 부드럽고 맛이 좋음,목 넘기 부드럽 맛
2832,마셨을때 시원함과 알콜이 좋다!!,마시 때 시원 알콜
2833,맛이 묵직하고 좋다,맛 묵직
2834,깔끔한 맛 / 대부분 가게에서 쉽게 구매 가능,깔끔 맛 대부분 가게 구매 가능
2835,카스가 맥주중에 제일 맛도 좋고 인지도도 있어 선호한다.,카스 맥주 중 제일 맛 인지도 선호
2836,"내 식견으로 호가든은 마실 때마다 다른 맛이 난다.     다른 맥주는 한결같은 맛을 내는 반면에 호가든은 마시는 날마다, 마시는    곳마다 절말 맛있게 레몬향같은 상큼하게 느껴질 때, 어떤 날은 밍숭맹숭하    게 애매한 맛을 낼 때도 있다.     이렇게 마실 때마다 다른 점은 향이 풍부해서라고 생각한다.    복합적인 과일향, 특히 톡 쏘는듯 한 레몬향이 잘 느껴진다고 생각한다.  ",내 식견 호가든 마시 때 맛 맥주 한결같 맛 내 반면 호가든 마시 날 마시 곳 절 말 맛있 레몬 향 상큼 느끼 때 날 게 애매 맛 때 이렇 마시 때 점 향 풍부 생각 복합 과일 향 듯 레몬 향 느끼 생각
2837,여러맛이 있고 맛있음..너무 술같이도 않고..,맛 맛있 술
2838,맛이 톡쏘는 맛이 가장 좋고 뒷맛이 개운합니다.,맛 맛 뒷맛 개운
2839,우연한 계기로 마시게 됐는데.. 끝맛이 내 입맛에 딱 맞음,우연 계기 마시 끝 맛 내 입맛
2840,프리미엄맥주 이미지라서,프리미엄 맥주 이미지
2841,맛이 좋아서여 톡 쏘ㅁ,맛
2842,국내의 미국식 라거맥주와의 싱거운 맛과 달리 다른 유럽맥주의 풍미를 느낄수 있다.  ,국내 미국 식 라거 맥주 싱겁 맛 유럽 맥주 풍미 느끼 수
2843,맛있다,맛있
2844,김연아가 광고하니까,김연아 광고
2845,가격대비 맛이 깔끔하고 좋다,가격 대비 맛 깔끔
2846,품격있는 맥주다,품격 맥주
2847,가격대비 가장 맛있는 맥주같아요.,가격 대비 맛있 맥주
2848,눈에 한 번에 들어옴,눈 번 들어오
2849,"광고도 가장 많이하고, 술집에서 맥주를 시키면 카스가 많이 나오기 때문에 거기에 입맛이 익숙해진것같다.",광고 술집 맥주 시키 카스 나오 때문 거기 입맛 익숙 것
2850,일본에 살았을 때 마시던 것이 습관이 되서.,일본 때 마시 것 습관
2851,"맛이 다른 맥주와 달리 맛있고, 목에 잘넘어 가는 느낌이 좋다",맛 맥주 맛있 목 느낌
2852,부담 안 되고 마시기 편해서.,부담 마시 편하
2853,깔끔하고 뒷끝이좋다,깔끔 끝
2854,가장 대표적인 상표라 생각이 든다. 싸고.,대표 상표 생각
2855,씁쓸한맛이 나며 거품이 약간의 커피맛이 난다.,씁쓸 맛 거품 약간 커피 맛
2856,맛이 깔끔하며 디자인이나 광고가 트렌디한 느낌,맛 깔끔 디자인 광고 트렌디 느낌
2857,가벼워서,가볍
2858,맛이 부드럽고 뒷맛이좋다,맛 부드럽 뒷맛
2859,드라이피니시는 하이트 카스 맥스보단뭔가 고급스러워보인다.,드라이 피니시 하이트 카스 맥스 뭐 고급 보이
2860,목넘김과 탄산맛이 좋음,목 넘기 탄산 맛
2861,삿포로 생맥이 목넘김이 아주 부드러웠음,삿포로 맥 목 넘기 부드럽
2862,목넘김이 좋고 맛있다,목 넘기 맛있
2863,병뚜껑을 따기 쉽고 도수가 높지 않아서,병뚜껑 도수
2864,맛이좋다,맛
2865,대중적이고 무난하게 마실수 있어서,대중 무난 마시 수
2866,"적당한 청량감과 깔끔함, 시원함이 가장 입에 맞아서",적당 청량감 깔끔 시원 입
2867,시원하다,시원
2868,광고가 맘에들어,광고 맘
2869,호가든 특유맛을 좋아해서 좋아함,호가든 특유 맛 좋아하 좋아하
2870,입맛에 맞아서,입맛
2871,자주 마셔서요,마시
2872,깔끔,깔끔
2873,청량감이 좋다. 네덜란드에 하이네켄 박물관을 가보고 더욱 좋아졌다.,청량감 네덜란드 하이네켄 박물관
2874,부드럽고 상표명이 맘에 든다,부드럽 상표명 맘
2875,입맛에 맞는다,입맛
2876,"예전부터 주로 마셔서 친숙하고, 맛이 깔끔하다.",예전 마시 친숙 맛 깔끔
2877,맛이 좋고 넘김이 좋습니다 시원하기도 하구요,맛 넘기 시원
2878,밀러 주점에 가서 마시는 밀러가 맛이 좋다,밀러 주점 마시 밀러 맛
2879,순하면서 레몬맛이 상큼함,순하 레몬 맛 상큼
2880,깨끗한 뒷맛이 가장 좋다.,깨끗 뒷맛
2881,옛날부터 부모님이 가끔 집에서 드시는것을 보고..,옛날 부모 집 것
2882,달달한 맛,맛
2883,카스 브랜드를 조아하기 보다는 카스 맥주 맛을 조아함,카스 브랜드 조 아 카스 맥주 맛 조 아함
2884,맥주특유의 풍미가 많이 느껴지기 때문입니다.,맥주 특유 풍미 느끼 때문
2885,가장 손쉽게 구할수 있다,손쉽 구하 수
2887,이미지와 맛이좋아서,이미지 맛
2888,호가든 특유의 레몬향? 같은 맛이 좋아서,호가든 특유 레몬 향 맛
2889,가장 대중적임,대중
2891,맥주가 내 입맛이네요,맥주 내 입맛
2893,상표자체가 고급적으로 보인다. 그래서 술 맛도 고급스러울 것 같다.,상표 자체 고급 보이 술 맛 고급 것
2894,개인적으로 과일향을 좋아하기 때문,개인 과일 향 좋아하 때문
2895,시중에 많이 판매되고 맛도 좋음,시중 판매 맛
2896,깔끔한 맛,깔끔 맛
2897,병 디자인이 맥주들중에 가장 예쁘고  도수도 다름 맥주에 비해 높지 않아 가볍게 마실수 있습니다.   레몬이나 체리등 다양한 맛을 선보이며 특별한 날이나   분위기 낼려고 마실때 가장 어울리는 맥주인거 같습니다.   ,병 디자인 맥주 중 예쁘 도수 다르 맥주 비하 가볍 마시 수 레몬 체리 등 다양 맛 선보이 특별 날 분위기 마실 때 어울리 맥주 거
2898,카스는 다른 맥주브랜드 보다 맥주 본연의 맛을 그대로 살렸다고 생각한다.  그리고 목넘김이 좋고 부드럽게 넘어간다.  카스 레몬의 경우 톡 쏘면서 독특한 맛이 나서 좋아한다.,카스 맥주 브랜드 맥주 본연 맛 살리 생각 목 넘기 부드럽 넘어가 카스 레몬 경우 독특 맛 나서 좋아하
2899,"특유의 맛이 좋고, 부드럽다",특유 맛 부드럽
2901,시원하고 맛있어서,시원 맛있
2902,흑맥주 맛이 좋아서...  쌉싸름한 듯한 맛이 좋음,흑 맥주 맛 듯 맛
2903,목넘김이 좋다,목 넘기
2904,부드럽고 적당한 탄산의 느낌,부드럽 적당 탄산 느낌
2905,유명하니까요,유명
2906,목 넘김이 부드럽다,목 넘기 부드럽
2907,접하기도 쉽고 카스가 목넘김이 좋은것 같고 맛있어요,접하 카스 목 넘기 것 맛있
2908,가벼운 맛,가볍 맛
2909,맥주가 특이하다,맥주 특이
2910,맛이 산뜻하고 네덜란드에서 마신 하이네켄 본토 맥주맛을 잊을수 없어서,맛 산뜻 네덜란드 마시 하이네켄 본토 맥주 맛 수
2911,익숙하기도 하고 탄산이 강해서 좋다,익숙 탄산 강하
2912,보리맛이 강해서 깊고 부드러운 맛이 좋아요 탄산이 강하지 않아요,보리 맛 강하 부드럽 맛 탄산 강하
